  
       XFOIL         Version 6.97
  
 Calculated polar for: 001394                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0410   0.01721   0.00930  -0.1634   0.3744   0.7549
   2.500   1.0900   0.01754   0.00972  -0.1616   0.3677   0.7741
   3.000   1.1433   0.01803   0.01010  -0.1608   0.3612   0.7961
   3.500   1.1923   0.01841   0.01057  -0.1593   0.3555   0.8138
   4.000   1.2420   0.01873   0.01086  -0.1580   0.3491   0.8300
   4.500   1.2953   0.01926   0.01136  -0.1575   0.3436   0.8445
   5.000   1.3405   0.01959   0.01179  -0.1555   0.3376   0.8603
   5.500   1.3902   0.02002   0.01214  -0.1544   0.3317   0.8769
   6.000   1.4360   0.02052   0.01277  -0.1526   0.3265   0.8954
   6.500   1.4774   0.02086   0.01320  -0.1500   0.3211   0.9197
   7.000   1.5236   0.02127   0.01356  -0.1484   0.3165   1.0001
   7.500   1.5698   0.02200   0.01443  -0.1474   0.3106   1.0001
   8.000   1.6177   0.02269   0.01510  -0.1466   0.3050   1.0001
   8.500   1.6683   0.02360   0.01596  -0.1464   0.3001   1.0001
   9.000   1.7039   0.02444   0.01695  -0.1433   0.2948   1.0001
   9.500   1.7450   0.02524   0.01776  -0.1413   0.2901   1.0001
  10.000   1.7875   0.02629   0.01882  -0.1397   0.2856   1.0001
  10.500   1.8134   0.02738   0.02010  -0.1353   0.2803   1.0001
  11.000   1.8467   0.02833   0.02108  -0.1322   0.2756   1.0001
  11.500   1.8770   0.02965   0.02248  -0.1290   0.2708   1.0001
  12.000   1.8986   0.03117   0.02420  -0.1244   0.2662   1.0001
  12.500   1.9255   0.03250   0.02558  -0.1210   0.2619   1.0001
  13.000   1.9484   0.03433   0.02753  -0.1172   0.2570   1.0001
  13.500   1.9588   0.03658   0.03002  -0.1122   0.2529   1.0001
  14.000   1.9762   0.03852   0.03203  -0.1085   0.2479   1.0001
  14.500   1.9906   0.04107   0.03470  -0.1049   0.2437   1.0001
  15.000   1.9813   0.04509   0.03903  -0.0999   0.2386   1.0001
