  
       XFOIL         Version 6.97
  
 Calculated polar for: 001315                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.4478   0.09415   0.08738   0.0401   0.1176   0.1719
   2.500  -0.4243   0.09720   0.09046   0.0412   0.1160   0.1740
   3.000  -0.3927   0.10084   0.09409   0.0425   0.1153   0.1771
   3.500  -0.3432   0.10671   0.09988   0.0452   0.1147   0.1810
   4.000  -0.3988   0.11038   0.10353   0.0383   0.1126   0.1805
   4.500  -0.3838   0.11421   0.10732   0.0373   0.1098   0.1816
   5.000  -0.3641   0.11760   0.11079   0.0368   0.1083   0.1839
   5.500  -0.3384   0.12094   0.11419   0.0365   0.1066   0.1883
   6.000  -0.3106   0.12485   0.11808   0.0364   0.1058   0.1915
   6.500  -0.2826   0.12922   0.12246   0.0361   0.1054   0.1953
   7.000  -0.2366   0.13633   0.12965   0.0369   0.1049   0.2002
   7.500  -0.2381   0.14041   0.13373   0.0339   0.1046   0.2021
   8.000  -0.2457   0.14297   0.13629   0.0295   0.1030   0.2026
   8.500  -0.2246   0.14702   0.14033   0.0277   0.0990   0.2071
   9.000  -0.1991   0.15086   0.14426   0.0261   0.0976   0.2117
   9.500  -0.1718   0.15482   0.14824   0.0247   0.0968   0.2168
  10.000  -0.1421   0.15920   0.15267   0.0233   0.0961   0.2234
  10.500  -0.1048   0.16534   0.15882   0.0226   0.0956   0.2320
  11.000  -0.0764   0.17245   0.16603   0.0205   0.0953   0.2398
  11.500  -0.0645   0.17566   0.16926   0.0173   0.0952   0.2468
  12.000  -0.0602   0.17828   0.17196   0.0121   0.0936   0.2511
  12.500  -0.0353   0.18266   0.17643   0.0092   0.0902   0.2639
  13.000  -0.0076   0.18689   0.18076   0.0063   0.0889   0.2804
  13.500   0.0265   0.19109   0.18539   0.0019   0.0879   0.3651
