  
       XFOIL         Version 6.97
  
 Calculated polar for: 000975                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.9409   0.01763   0.01182  -0.1412   0.5713   0.1477
   3.500   0.9795   0.01945   0.01359  -0.1363   0.5121   0.1485
   4.000   1.0129   0.02087   0.01478  -0.1310   0.4458   0.1513
   4.500   1.0605   0.01781   0.01075  -0.1301   0.3906   0.1632
   6.000   1.1744   0.01899   0.01090  -0.1185   0.2774   0.1831
   6.500   1.2088   0.01983   0.01168  -0.1141   0.2543   0.1882
   7.000   1.2477   0.02051   0.01213  -0.1107   0.2346   0.1953
   7.500   1.2838   0.02158   0.01315  -0.1070   0.2181   0.2018
   8.000   1.3212   0.02249   0.01399  -0.1036   0.2035   0.2091
   8.500   1.3562   0.02360   0.01505  -0.0999   0.1910   0.2166
   9.000   1.3894   0.02483   0.01627  -0.0963   0.1797   0.2241
   9.500   1.4215   0.02617   0.01753  -0.0926   0.1698   0.2328
  10.000   1.4537   0.02751   0.01897  -0.0891   0.1605   0.2408
  10.500   1.4840   0.02905   0.02057  -0.0855   0.1524   0.2495
  11.000   1.5113   0.03089   0.02234  -0.0819   0.1453   0.2589
  11.500   1.5391   0.03265   0.02424  -0.0785   0.1383   0.2683
  12.000   1.5645   0.03470   0.02636  -0.0751   0.1322   0.2775
  12.500   1.5881   0.03695   0.02864  -0.0718   0.1267   0.2884
  13.000   1.6104   0.03937   0.03119  -0.0685   0.1214   0.2994
  13.500   1.6299   0.04202   0.03391  -0.0654   0.1166   0.3107
  14.000   1.6489   0.04492   0.03695  -0.0625   0.1122   0.3223
  14.500   1.6660   0.04803   0.04018  -0.0598   0.1081   0.3353
  15.000   1.6816   0.05133   0.04350  -0.0571   0.1043   0.3492
