  
       XFOIL         Version 6.97
  
 Calculated polar for: 000514                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.2997   0.02288   0.01612   0.0508   0.7394   0.6168
   2.500  -0.2155   0.02169   0.01504   0.0454   0.7414   0.6295
   4.500  -0.0539   0.02257   0.01640   0.0535   0.7123   0.6822
   5.500   0.0438   0.02188   0.01602   0.0554   0.6955   0.7121
   6.000   0.1804   0.01763   0.01194   0.0434   0.6910   0.7283
   6.500   0.2447   0.01646   0.01091   0.0424   0.6749   0.7440
   7.000   0.2831   0.01603   0.01060   0.0460   0.6511   0.7609
   7.500   0.2976   0.01633   0.01098   0.0535   0.6165   0.7799
   8.000   0.3070   0.01696   0.01150   0.0617   0.5414   0.7987
   8.500   0.2573   0.02000   0.01379   0.0782   0.3738   0.8211
   9.000   0.1904   0.02507   0.01792   0.0943   0.1622   0.8453
   9.500   0.1859   0.02810   0.02061   0.1011   0.0866   0.8689
  10.000   0.2048   0.03030   0.02282   0.1048   0.0685   0.8921
  10.500   0.2302   0.03244   0.02503   0.1075   0.0584   0.9139
  11.000   0.2611   0.03485   0.02748   0.1088   0.0518   0.9313
  11.500   0.2992   0.03736   0.02998   0.1086   0.0466   0.9444
  12.000   0.3469   0.03979   0.03238   0.1066   0.0418   0.9536
  13.000   0.4686   0.04391   0.03643   0.0994   0.0352   0.9633
  13.500   0.5296   0.04604   0.03873   0.0956   0.0329   0.9678
  14.000   0.5874   0.04824   0.04095   0.0920   0.0307   0.9726
  15.000   0.7045   0.05316   0.04625   0.0856   0.0274   0.9810
