  
       XFOIL         Version 6.97
  
 Calculated polar for: 000929                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6823   0.01957   0.01182  -0.0890   0.5751   0.1262
   2.500   0.7319   0.01987   0.01230  -0.0879   0.5698   0.1301
   3.000   0.7938   0.01893   0.01110  -0.0891   0.5657   0.1380
   3.500   0.8513   0.01881   0.01089  -0.0895   0.5613   0.1454
   4.000   0.9005   0.01893   0.01119  -0.0887   0.5557   0.1514
   4.500   0.9595   0.01872   0.01093  -0.0894   0.5514   0.1596
   5.000   1.0182   0.01881   0.01098  -0.0900   0.5478   0.1687
   5.500   1.0632   0.01919   0.01162  -0.0885   0.5422   0.1757
   6.000   1.1141   0.01932   0.01185  -0.0878   0.5371   0.1846
   6.500   1.1662   0.01880   0.01130  -0.0867   0.5271   0.1940
   7.000   1.2165   0.01842   0.01096  -0.0855   0.5179   0.2053
   7.500   1.2522   0.01836   0.01110  -0.0818   0.5069   0.2146
   8.000   1.2893   0.01826   0.01108  -0.0782   0.4960   0.2265
   8.500   1.3184   0.01825   0.01113  -0.0733   0.4829   0.2377
   9.000   1.3227   0.01875   0.01174  -0.0645   0.4666   0.2479
   9.500   1.3219   0.02024   0.01337  -0.0567   0.4429   0.2573
  10.000   1.2972   0.02395   0.01694  -0.0482   0.3897   0.2633
  11.000   1.1741   0.04056   0.03270  -0.0314   0.2193   0.2651
  11.500   1.1074   0.05131   0.04299  -0.0254   0.1186   0.2640
  12.000   1.0700   0.06009   0.05151  -0.0217   0.0646   0.2680
  12.500   1.0623   0.06613   0.05760  -0.0193   0.0528   0.2780
  13.000   1.0597   0.07185   0.06338  -0.0174   0.0461   0.2895
  13.500   1.0611   0.07719   0.06879  -0.0158   0.0419   0.3048
  14.000   1.0655   0.08224   0.07396  -0.0143   0.0387   0.3240
  14.500   1.0738   0.08684   0.07860  -0.0131   0.0362   0.3548
  15.000   1.1855   0.09720   0.09013  -0.0375   0.0305   1.0001
