  
       XFOIL         Version 6.97
  
 Calculated polar for: 001115                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.6802   0.01116   0.00450  -0.0458   0.7390   0.1543
   3.500   0.7640   0.01054   0.00392  -0.0396   0.6774   0.2833
   4.500   0.8690   0.01173   0.00564  -0.0358   0.4908   0.9656
   5.000   0.9419   0.01388   0.00684  -0.0412   0.3352   0.9775
   5.500   1.0145   0.01523   0.00772  -0.0464   0.2648   0.9865
   6.000   1.1057   0.01638   0.00859  -0.0557   0.2198   0.9965
   6.500   1.1628   0.01719   0.00931  -0.0574   0.1946   1.0001
   7.000   1.1886   0.01787   0.00994  -0.0523   0.1758   1.0001
   7.500   1.2100   0.01848   0.01040  -0.0465   0.1480   1.0001
   8.000   1.2216   0.01927   0.01134  -0.0385   0.1451   1.0001
   8.500   1.2181   0.02033   0.01251  -0.0276   0.1456   1.0001
   9.000   1.2240   0.02051   0.01269  -0.0190   0.1276   1.0001
   9.500   1.2293   0.02115   0.01331  -0.0106   0.1144   1.0001
  10.000   1.2417   0.02192   0.01413  -0.0037   0.1022   1.0001
  10.500   1.2606   0.02296   0.01523   0.0015   0.0900   1.0001
  11.000   1.2846   0.02424   0.01659   0.0054   0.0790   1.0001
  11.500   1.3095   0.02579   0.01818   0.0086   0.0645   1.0001
  12.000   1.3330   0.02762   0.02008   0.0116   0.0527   1.0001
  12.500   1.3507   0.03003   0.02253   0.0148   0.0355   1.0001
  13.500   1.3540   0.03802   0.03070   0.0225   0.0055   1.0001
  14.500   1.3227   0.05074   0.04429   0.0277   0.0017   1.0001
