  
       XFOIL         Version 6.97
  
 Calculated polar for: 001458                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4814   0.01802   0.00875  -0.1009   0.2252   0.2586
   2.500   0.5369   0.01823   0.00899  -0.0996   0.2155   0.2653
   3.000   0.5929   0.01863   0.00919  -0.0983   0.2063   0.2728
   3.500   0.6481   0.01879   0.00952  -0.0968   0.1982   0.2802
   4.000   0.7038   0.01920   0.00985  -0.0955   0.1906   0.2887
   4.500   0.7582   0.01955   0.01021  -0.0938   0.1832   0.2966
   5.000   0.8132   0.02001   0.01073  -0.0923   0.1767   0.3057
   5.500   0.8671   0.02056   0.01115  -0.0907   0.1702   0.3154
   6.500   0.9733   0.02159   0.01232  -0.0871   0.1592   0.3352
   7.000   1.0253   0.02228   0.01309  -0.0851   0.1539   0.3461
   7.500   1.0756   0.02283   0.01370  -0.0828   0.1489   0.3577
   8.000   1.1264   0.02373   0.01467  -0.0808   0.1446   0.3693
   8.500   1.1744   0.02444   0.01552  -0.0782   0.1403   0.3820
   9.000   1.2235   0.02537   0.01639  -0.0760   0.1362   0.3959
   9.500   1.2670   0.02629   0.01754  -0.0729   0.1324   0.4103
  10.000   1.3092   0.02714   0.01852  -0.0695   0.1288   0.4260
  10.500   1.3533   0.02826   0.01962  -0.0667   0.1257   0.4433
  11.000   1.3878   0.02954   0.02117  -0.0624   0.1227   0.4604
  11.500   1.4208   0.03065   0.02248  -0.0581   0.1195   0.4805
  12.000   1.4556   0.03181   0.02374  -0.0542   0.1169   0.5038
  12.500   1.4906   0.03365   0.02568  -0.0508   0.1144   0.5336
  13.000   1.5073   0.03541   0.02787  -0.0452   0.1120   0.5670
  13.500   1.5264   0.03731   0.03020  -0.0404   0.1095   0.6424
  14.000   1.5441   0.03858   0.03193  -0.0353   0.1075   1.0001
  14.500   1.5693   0.04109   0.03433  -0.0319   0.1053   1.0001
  15.000   1.5652   0.04503   0.03859  -0.0271   0.1037   1.0001
