  
       XFOIL         Version 6.97
  
 Calculated polar for: 001202                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500   1.2249   0.01656   0.01086  -0.1685   0.7155   0.9963
   4.000   1.2764   0.01555   0.00997  -0.1682   0.6854   0.9991
   5.000   1.1983   0.02007   0.01307  -0.1288   0.3771   1.0001
   5.500   1.1284   0.02442   0.01687  -0.1059   0.2384   1.0001
   6.000   1.0654   0.02985   0.02162  -0.0865   0.0796   1.0001
   6.500   1.0618   0.03243   0.02419  -0.0779   0.0601   1.0001
   7.000   1.0707   0.03432   0.02604  -0.0716   0.0389   1.0001
   7.500   1.0572   0.03796   0.02985  -0.0619   0.0346   1.0001
   8.500   1.0798   0.04209   0.03422  -0.0507   0.0116   1.0001
