  
       XFOIL         Version 6.97
  
 Calculated polar for: 000748                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0012   0.01727   0.00921  -0.1050   0.4176   0.1111
   2.500   1.0551   0.01718   0.00898  -0.1042   0.4089   0.1215
   3.000   1.1080   0.01728   0.00902  -0.1032   0.3996   0.1327
   3.500   1.1610   0.01743   0.00900  -0.1024   0.3913   0.1440
   4.000   1.2123   0.01759   0.00921  -0.1013   0.3824   0.1562
   4.500   1.2636   0.01793   0.00942  -0.1003   0.3743   0.1690
   5.500   1.3620   0.01858   0.01014  -0.0978   0.3577   0.1959
   6.000   1.4094   0.01895   0.01059  -0.0964   0.3497   0.2108
   6.500   1.4561   0.01948   0.01113  -0.0949   0.3419   0.2271
   7.000   1.5011   0.01998   0.01166  -0.0933   0.3342   0.2452
   7.500   1.5447   0.02061   0.01237  -0.0916   0.3267   0.2642
   8.000   1.5863   0.02122   0.01305  -0.0896   0.3191   0.2872
   8.500   1.6256   0.02200   0.01391  -0.0874   0.3118   0.3140
   9.000   1.6607   0.02275   0.01475  -0.0847   0.3047   0.3493
   9.500   1.7272   0.02343   0.01621  -0.0889   0.2967   1.0001
  10.000   1.7485   0.02456   0.01734  -0.0843   0.2901   1.0001
  10.500   1.7716   0.02605   0.01884  -0.0807   0.2839   1.0001
  11.000   1.7896   0.02782   0.02070  -0.0772   0.2772   1.0001
  11.500   1.8130   0.02970   0.02257  -0.0746   0.2711   1.0001
  12.000   1.8252   0.03232   0.02537  -0.0718   0.2646   1.0001
  12.500   1.8486   0.03443   0.02742  -0.0698   0.2585   1.0001
  13.000   1.8514   0.03824   0.03148  -0.0677   0.2523   1.0001
  13.500   1.8687   0.04096   0.03418  -0.0660   0.2464   1.0001
  14.000   1.8668   0.04563   0.03908  -0.0645   0.2403   1.0001
  14.500   1.8737   0.04954   0.04307  -0.0633   0.2345   1.0001
  15.000   1.8738   0.05436   0.04804  -0.0623   0.2285   1.0001
