  
       XFOIL         Version 6.97
  
 Calculated polar for: 000642                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4564   0.01287   0.00712  -0.0352   0.5535   0.9879
   2.500   0.5542   0.01274   0.00638  -0.0443   0.4251   1.0001
   3.000   0.6035   0.01323   0.00650  -0.0429   0.3465   1.0001
   4.000   0.7013   0.01422   0.00698  -0.0401   0.2326   1.0001
   4.500   0.7493   0.01480   0.00735  -0.0385   0.1835   1.0001
   5.000   0.7964   0.01547   0.00785  -0.0368   0.1470   1.0001
   5.500   0.8427   0.01622   0.00848  -0.0349   0.1167   1.0001
   6.000   0.8875   0.01710   0.00925  -0.0327   0.0954   1.0001
   6.500   0.9317   0.01802   0.01017  -0.0303   0.0799   1.0001
   7.500   1.0149   0.02025   0.01245  -0.0248   0.0595   1.0001
   8.000   1.0538   0.02161   0.01386  -0.0216   0.0534   1.0001
   8.500   1.0918   0.02293   0.01525  -0.0183   0.0485   1.0001
   9.500   1.1600   0.02625   0.01886  -0.0107   0.0400   1.0001
  10.000   1.1908   0.02823   0.02108  -0.0063   0.0377   1.0001
  10.500   1.2163   0.03079   0.02372  -0.0017   0.0349   1.0001
  11.000   1.2375   0.03329   0.02661   0.0038   0.0336   1.0001
  11.500   1.2512   0.03617   0.02985   0.0101   0.0322   1.0001
  12.000   1.2618   0.03813   0.03193   0.0167   0.0305   1.0001
  12.500   1.2482   0.04170   0.03573   0.0261   0.0294   1.0001
  13.000   1.2203   0.04571   0.04015   0.0362   0.0293   1.0001
  13.500   1.1873   0.05008   0.04496   0.0436   0.0284   1.0001
  14.000   1.1483   0.05736   0.05266   0.0468   0.0281   1.0001
  14.500   1.1028   0.06764   0.06335   0.0449   0.0279   1.0001
  15.000   1.0412   0.08349   0.07963   0.0370   0.0283   1.0001
