  
       XFOIL         Version 6.97
  
 Calculated polar for: 001075                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3234   0.01361   0.00737  -0.0431   0.8678   0.1832
   2.500   0.3938   0.01283   0.00668  -0.0442   0.8189   0.1901
   3.000   0.4578   0.01267   0.00607  -0.0438   0.6724   0.1977
   3.500   0.4759   0.01415   0.00637  -0.0349   0.4218   0.2032
   4.000   0.5087   0.01546   0.00681  -0.0300   0.2314   0.2093
   4.500   0.5472   0.01659   0.00738  -0.0261   0.1237   0.2174
   5.000   0.5942   0.01748   0.00807  -0.0238   0.0793   0.2244
   5.500   0.6384   0.01843   0.00893  -0.0207   0.0608   0.2337
   6.000   0.6836   0.01932   0.00989  -0.0179   0.0509   0.2419
   6.500   0.7274   0.02043   0.01106  -0.0148   0.0443   0.2512
   7.000   0.7723   0.02156   0.01225  -0.0121   0.0388   0.2615
   7.500   0.8149   0.02315   0.01384  -0.0090   0.0348   0.2721
   9.000   0.9383   0.02802   0.01948   0.0011   0.0274   0.3080
   9.500   0.9713   0.03021   0.02196   0.0057   0.0261   0.3210
  10.000   0.9982   0.03357   0.02555   0.0106   0.0245   0.3355
  10.500   1.0055   0.03672   0.02931   0.0193   0.0241   0.3480
  11.000   0.9958   0.04102   0.03426   0.0299   0.0236   0.3579
  11.500   0.9702   0.04553   0.03925   0.0416   0.0238   0.3659
  12.000   0.9306   0.05112   0.04536   0.0521   0.0237   0.3711
  12.500   0.6970   0.09274   0.08822   0.0381   0.0308   0.3222
  13.000   0.6986   0.09883   0.09428   0.0364   0.0301   0.3318
