  
       XFOIL         Version 6.97
  
 Calculated polar for: 001372                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8881   0.02065   0.01268  -0.1929   0.5107   0.1509
   2.500   0.9359   0.01965   0.01141  -0.1909   0.4978   0.1561
   3.000   0.9798   0.01892   0.01060  -0.1882   0.4839   0.1604
   3.500   1.0119   0.01841   0.01016  -0.1830   0.4614   0.1647
   4.000   1.0179   0.01845   0.00969  -0.1732   0.3863   0.1686
   5.000   0.9618   0.02639   0.01630  -0.1485   0.0347   0.1718
   5.500   0.9837   0.02829   0.01839  -0.1444   0.0312   0.1762
   6.000   0.9948   0.03135   0.02156  -0.1401   0.0281   0.1812
   6.500   1.0014   0.03540   0.02588  -0.1370   0.0262   0.1839
   7.000   0.9955   0.04146   0.03219  -0.1343   0.0257   0.1871
   7.500   0.9887   0.04788   0.03874  -0.1321   0.0249   0.1915
   8.000   0.9788   0.05471   0.04572  -0.1299   0.0242   0.1947
   8.500   0.9752   0.06092   0.05214  -0.1279   0.0232   0.1980
   9.000   0.9661   0.06795   0.05931  -0.1259   0.0232   0.2026
   9.500   0.9653   0.07407   0.06552  -0.1241   0.0234   0.2071
  10.000   0.9730   0.07916   0.07073  -0.1222   0.0223   0.2111
  10.500   0.9896   0.08294   0.07452  -0.1201   0.0229   0.2184
  11.000   1.0168   0.08488   0.07651  -0.1172   0.0230   0.2266
  11.500   1.0631   0.08359   0.07512  -0.1127   0.0239   0.2377
