  
       XFOIL         Version 6.97
  
 Calculated polar for: 000435                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3829   0.01793   0.01124  -0.0541   0.8862   0.4068
   3.000   0.5144   0.01649   0.01021  -0.0574   0.8666   0.4388
   3.500   0.5814   0.01549   0.00946  -0.0590   0.8557   0.4564
   4.000   0.6489   0.01414   0.00842  -0.0603   0.8430   0.4781
   4.500   0.7107   0.01205   0.00649  -0.0591   0.7810   0.5033
   5.500   0.8976   0.01602   0.00868  -0.0772   0.1987   0.9763
   6.000   1.0416   0.02049   0.01218  -0.0994   0.0400   1.0001
   6.500   1.0683   0.02214   0.01388  -0.0934   0.0337   1.0001
   7.000   1.0987   0.02423   0.01597  -0.0884   0.0294   1.0001
   7.500   1.1401   0.02629   0.01822  -0.0854   0.0259   1.0001
   8.000   1.2007   0.02950   0.02171  -0.0867   0.0228   1.0001
   8.500   1.2590   0.03351   0.02612  -0.0872   0.0210   1.0001
   9.000   1.2988   0.03851   0.03164  -0.0842   0.0205   1.0001
   9.500   1.2948   0.05060   0.04525  -0.0714   0.0256   1.0001
