  
       XFOIL         Version 6.97
  
 Calculated polar for: 000714                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.4096   0.01544   0.00882   0.0275   0.4865   0.8916
   3.000   0.4930   0.01671   0.00989   0.0220   0.4472   0.9022
   3.500   0.5665   0.01740   0.01043   0.0181   0.4114   0.9099
   4.000   0.5994   0.01732   0.01026   0.0222   0.3844   0.9145
   4.500   0.6523   0.01741   0.01025   0.0221   0.3532   0.9162
   5.000   0.6974   0.01751   0.01033   0.0235   0.3264   0.9189
   5.500   0.7305   0.01758   0.01035   0.0274   0.3006   0.9233
   6.000   0.7838   0.01785   0.01061   0.0271   0.2697   0.9255
   6.500   0.8072   0.01797   0.01072   0.0331   0.2458   0.9308
   7.000   0.8614   0.01839   0.01118   0.0323   0.2128   0.9326
   7.500   0.8877   0.01876   0.01156   0.0376   0.1879   0.9384
   8.000   0.9386   0.01952   0.01227   0.0372   0.1574   0.9404
   8.500   0.9613   0.02007   0.01287   0.0430   0.1366   0.9459
   9.000   1.0075   0.02110   0.01394   0.0434   0.1140   0.9484
   9.500   1.0361   0.02205   0.01500   0.0476   0.0979   0.9538
  10.000   1.0634   0.02278   0.01581   0.0518   0.0810   0.9593
  10.500   1.1044   0.02386   0.01701   0.0527   0.0664   0.9627
  11.000   1.1357   0.02504   0.01834   0.0555   0.0563   0.9679
  11.500   1.1560   0.02631   0.01979   0.0600   0.0478   0.9735
  12.000   1.1797   0.02749   0.02120   0.0637   0.0392   0.9789
  12.500   1.2044   0.02906   0.02294   0.0662   0.0272   0.9845
  13.000   1.2105   0.03271   0.02666   0.0688   0.0094   0.9895
  13.500   1.2043   0.03823   0.03248   0.0695   0.0057   0.9947
  14.000   1.1962   0.04627   0.04095   0.0652   0.0044   0.9989
  14.500   1.1692   0.05452   0.04953   0.0638   0.0044   1.0001
  15.000   1.1300   0.06276   0.05805   0.0647   0.0047   1.0001
