  
       XFOIL         Version 6.97
  
 Calculated polar for: 001100                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4683   0.01452   0.00729  -0.0477   0.5773   0.4695
   2.500   0.5092   0.01434   0.00733  -0.0447   0.5650   0.5134
   3.000   0.5473   0.01416   0.00744  -0.0412   0.5527   0.5729
   3.500   0.5833   0.01390   0.00756  -0.0371   0.5402   0.6624
   4.000   0.6225   0.01374   0.00790  -0.0332   0.5269   0.7943
   4.500   0.6785   0.01417   0.00849  -0.0325   0.5127   0.8787
   5.000   0.7278   0.01478   0.00910  -0.0308   0.4973   0.9225
   5.500   0.7865   0.01565   0.00992  -0.0314   0.4804   0.9498
   6.000   0.8646   0.01666   0.01085  -0.0363   0.4615   0.9671
   6.500   0.9394   0.01765   0.01173  -0.0412   0.4410   0.9815
   7.000   1.0150   0.01877   0.01273  -0.0469   0.4193   0.9938
   7.500   1.0548   0.01990   0.01380  -0.0467   0.3994   1.0001
   8.000   1.0420   0.02095   0.01476  -0.0368   0.3847   1.0001
   8.500   1.0347   0.02217   0.01590  -0.0280   0.3695   1.0001
   9.000   1.0340   0.02356   0.01720  -0.0206   0.3542   1.0001
   9.500   1.0386   0.02515   0.01871  -0.0144   0.3391   1.0001
  10.000   1.0469   0.02692   0.02040  -0.0092   0.3241   1.0001
  10.500   1.0579   0.02892   0.02232  -0.0049   0.3094   1.0001
  11.000   1.0734   0.03100   0.02434  -0.0014   0.2963   1.0001
  11.500   1.0896   0.03331   0.02658   0.0015   0.2832   1.0001
  12.000   1.1081   0.03566   0.02884   0.0039   0.2714   1.0001
  12.500   1.1258   0.03822   0.03135   0.0060   0.2597   1.0001
  13.000   1.1430   0.04105   0.03420   0.0078   0.2489   1.0001
  13.500   1.1609   0.04391   0.03706   0.0094   0.2387   1.0001
  14.000   1.1797   0.04675   0.03984   0.0107   0.2295   1.0001
  14.500   1.1975   0.04979   0.04287   0.0119   0.2208   1.0001
  15.000   1.2136   0.05312   0.04626   0.0129   0.2125   1.0001
