  
       XFOIL         Version 6.97
  
 Calculated polar for: 000657                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1141   0.01419   0.00687   0.0255   0.6085   0.6829
   2.500   0.1678   0.01425   0.00713   0.0248   0.6009   0.6890
   3.000   0.2236   0.01432   0.00722   0.0238   0.5953   0.6967
   3.500   0.2767   0.01448   0.00759   0.0231   0.5883   0.7035
   4.000   0.3308   0.01455   0.00774   0.0225   0.5814   0.7119
   4.500   0.3846   0.01426   0.00759   0.0223   0.5668   0.7187
   5.000   0.4350   0.01389   0.00727   0.0227   0.5488   0.7276
   5.500   0.4794   0.01349   0.00702   0.0245   0.5165   0.7348
   6.500   0.4172   0.01894   0.01079   0.0484   0.0952   0.7549
   7.000   0.4163   0.02230   0.01412   0.0527   0.0429   0.7641
   7.500   0.4273   0.02522   0.01721   0.0552   0.0361   0.7737
   8.000   0.4368   0.02838   0.02053   0.0574   0.0312   0.7844
   8.500   0.4406   0.03194   0.02421   0.0600   0.0290   0.7954
   9.000   0.4570   0.03458   0.02699   0.0620   0.0265   0.8068
   9.500   0.4783   0.03669   0.02917   0.0644   0.0238   0.8186
  10.000   0.5168   0.03766   0.03031   0.0669   0.0223   0.8307
  10.500   0.6004   0.03754   0.03037   0.0689   0.0222   0.8418
