  
       XFOIL         Version 6.97
  
 Calculated polar for: 001330                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.6254   0.03443   0.02732  -0.0900   0.6257   0.8098
   3.500   0.4606   0.03517   0.02825  -0.0481   0.6152   0.8313
   4.000   0.5493   0.03499   0.02799  -0.0573   0.6119   0.8321
   4.500   0.6526   0.03440   0.02729  -0.0694   0.6094   0.8330
   5.000   0.5291   0.03750   0.03065  -0.0369   0.5982   0.8454
   5.500   0.6179   0.03667   0.02974  -0.0458   0.5957   0.8476
   6.500   0.5279   0.03985   0.03311  -0.0125   0.5807   0.8677
   7.000   0.6266   0.03890   0.03211  -0.0232   0.5793   0.8695
   7.500   0.4393   0.04427   0.03767   0.0189   0.5640   0.8872
   8.000   0.5414   0.04337   0.03676   0.0076   0.5634   0.8880
