  
       XFOIL         Version 6.97
  
 Calculated polar for: 001058                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.0209   0.01622   0.00992   0.0323   0.7929   0.6700
   3.500   0.1820   0.01382   0.00790   0.0258   0.7607   0.7024
   4.000   0.2442   0.01303   0.00720   0.0249   0.7440   0.7149
   4.500   0.2990   0.01257   0.00682   0.0253   0.7271   0.7275
   5.000   0.3171   0.01238   0.00679   0.0332   0.7049   0.7408
   5.500   0.3447   0.01215   0.00667   0.0391   0.6759   0.7553
   6.000   0.3721   0.01215   0.00674   0.0449   0.6330   0.7702
   6.500   0.3880   0.01256   0.00695   0.0528   0.5451   0.7872
   7.000   0.3627   0.01437   0.00806   0.0670   0.3872   0.8078
   7.500   0.3489   0.01661   0.00974   0.0776   0.2566   0.8304
   8.000   0.3623   0.01826   0.01117   0.0834   0.1857   0.8543
   8.500   0.3859   0.01974   0.01256   0.0874   0.1467   0.8792
   9.000   0.4158   0.02114   0.01398   0.0904   0.1209   0.9055
   9.500   0.4510   0.02281   0.01564   0.0920   0.1028   0.9285
  10.000   0.4945   0.02462   0.01743   0.0919   0.0881   0.9468
  10.500   0.5437   0.02670   0.01948   0.0902   0.0771   0.9596
  11.000   0.6033   0.02879   0.02162   0.0863   0.0676   0.9669
  11.500   0.6618   0.03098   0.02382   0.0824   0.0605   0.9736
  12.000   0.7189   0.03318   0.02599   0.0788   0.0544   0.9805
  12.500   0.7768   0.03535   0.02834   0.0748   0.0496   0.9859
  13.000   0.8341   0.03777   0.03085   0.0711   0.0460   0.9911
  13.500   0.8870   0.04025   0.03346   0.0674   0.0426   0.9956
  14.000   0.9369   0.04325   0.03666   0.0640   0.0397   0.9995
  14.500   0.9393   0.04535   0.03896   0.0691   0.0381   1.0001
  15.000   0.9373   0.04747   0.04118   0.0748   0.0369   1.0001
