  
       XFOIL         Version 6.97
  
 Calculated polar for: 001415                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1460   0.01660   0.00869   0.0045   0.5350   0.5333
   2.500   0.1913   0.01667   0.00883   0.0061   0.5261   0.5415
   3.000   0.2389   0.01667   0.00879   0.0073   0.5172   0.5502
   3.500   0.2774   0.01676   0.00896   0.0101   0.5076   0.5590
   4.000   0.3266   0.01681   0.00900   0.0110   0.4987   0.5677
   4.500   0.3613   0.01691   0.00913   0.0145   0.4893   0.5775
   5.000   0.4039   0.01701   0.00932   0.0166   0.4802   0.5868
   5.500   0.4434   0.01709   0.00941   0.0192   0.4710   0.5969
   6.000   0.4716   0.01725   0.00964   0.0237   0.4617   0.6076
   6.500   0.5223   0.01741   0.00978   0.0242   0.4529   0.6182
   7.000   0.5450   0.01774   0.01027   0.0292   0.4429   0.6292
   7.500   0.5856   0.01811   0.01066   0.0311   0.4339   0.6417
   8.000   0.6212   0.01851   0.01109   0.0337   0.4241   0.6548
   8.500   0.6513   0.01910   0.01182   0.0368   0.4142   0.6685
   9.000   0.6941   0.01952   0.01226   0.0380   0.4051   0.6828
   9.500   0.7182   0.02031   0.01319   0.0416   0.3947   0.6986
  10.000   0.7470   0.02114   0.01417   0.0442   0.3845   0.7154
  10.500   0.7862   0.02175   0.01482   0.0456   0.3750   0.7344
  11.000   0.8034   0.02304   0.01632   0.0491   0.3642   0.7565
  11.500   0.8263   0.02432   0.01778   0.0517   0.3536   0.7822
  12.000   0.8538   0.02544   0.01905   0.0540   0.3434   0.8141
  12.500   0.8718   0.02702   0.02089   0.0570   0.3327   0.8570
  13.000   0.8894   0.02926   0.02344   0.0593   0.3213   0.9166
  13.500   0.9344   0.03204   0.02632   0.0558   0.3091   0.9613
  14.000   0.9850   0.03530   0.02960   0.0504   0.2962   0.9850
  15.000   1.0482   0.04168   0.03591   0.0452   0.2720   1.0001
