  
       XFOIL         Version 6.97
  
 Calculated polar for: 001400                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0430   0.01729   0.00944  -0.1625   0.3704   0.7548
   2.500   1.0938   0.01765   0.00979  -0.1610   0.3641   0.7740
   3.000   1.1468   0.01816   0.01026  -0.1602   0.3579   0.7953
   3.500   1.1949   0.01848   0.01064  -0.1584   0.3518   0.8129
   4.000   1.2505   0.01901   0.01102  -0.1584   0.3455   0.8290
   4.500   1.2965   0.01935   0.01150  -0.1564   0.3401   0.8445
   5.000   1.3445   0.01971   0.01187  -0.1549   0.3346   0.8598
   5.500   1.3977   0.02030   0.01241  -0.1546   0.3295   0.8764
   6.000   1.4380   0.02062   0.01288  -0.1516   0.3236   0.8952
   6.500   1.4812   0.02097   0.01325  -0.1494   0.3183   0.9187
   7.000   1.5218   0.02138   0.01374  -0.1467   0.3134   1.0001
   7.500   1.5718   0.02212   0.01455  -0.1464   0.3080   1.0001
   8.000   1.6239   0.02287   0.01519  -0.1464   0.3026   1.0001
   8.500   1.6680   0.02382   0.01625  -0.1450   0.2979   1.0001
   9.000   1.7056   0.02455   0.01704  -0.1423   0.2922   1.0001
   9.500   1.7552   0.02551   0.01787  -0.1419   0.2871   1.0001
  10.000   1.7809   0.02652   0.01913  -0.1373   0.2824   1.0001
  10.500   1.8148   0.02755   0.02023  -0.1343   0.2778   1.0001
  11.000   1.8574   0.02862   0.02123  -0.1329   0.2734   1.0001
  11.500   1.8743   0.03005   0.02293  -0.1274   0.2686   1.0001
  12.000   1.8983   0.03139   0.02438  -0.1233   0.2637   1.0001
  12.500   1.9331   0.03263   0.02557  -0.1211   0.2596   1.0001
  13.000   1.9416   0.03482   0.02807  -0.1154   0.2551   1.0001
  13.500   1.9566   0.03689   0.03030  -0.1111   0.2509   1.0001
  14.000   1.9825   0.03860   0.03199  -0.1083   0.2464   1.0001
  14.500   1.9791   0.04205   0.03574  -0.1030   0.2419   1.0001
  15.000   1.9802   0.04562   0.03955  -0.0992   0.2378   1.0001
