  
       XFOIL         Version 6.97
  
 Calculated polar for: 001484                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   1.0976   0.02365   0.01543  -0.1994   0.5296   0.1744
   0.200   1.0943   0.02448   0.01634  -0.1964   0.5274   0.1803
   0.400   1.0974   0.02515   0.01711  -0.1944   0.5252   0.1867
   0.600   1.1083   0.02562   0.01760  -0.1934   0.5233   0.1960
   0.800   1.1244   0.02591   0.01790  -0.1932   0.5217   0.2072
   1.000   1.1446   0.02606   0.01806  -0.1934   0.5204   0.2199
   1.200   1.1682   0.02609   0.01810  -0.1942   0.5192   0.2347
   1.400   1.1942   0.02604   0.01806  -0.1952   0.5182   0.2524
   1.600   1.2232   0.02594   0.01795  -0.1967   0.5171   0.2755
   1.800   1.2542   0.02584   0.01788  -0.1985   0.5161   0.3050
   2.000   1.2530   0.02689   0.01907  -0.1961   0.5143   0.3252
   2.200   1.2069   0.03001   0.02239  -0.1888   0.5106   0.3173
   2.600   1.2061   0.03252   0.02521  -0.1854   0.5058   0.3824
   3.000   1.2414   0.03152   0.02540  -0.1844   0.5035   1.0001
   3.200   1.2699   0.03132   0.02506  -0.1855   0.5026   1.0001
   3.400   1.2992   0.03111   0.02472  -0.1868   0.5018   1.0001
   3.600   1.3294   0.03091   0.02441  -0.1882   0.5010   1.0001
   3.800   1.3611   0.03075   0.02412  -0.1897   0.5001   1.0001
   4.200   1.1815   0.04580   0.03986  -0.1705   0.4863   1.0001
   4.400   1.2130   0.04510   0.03905  -0.1717   0.4860   1.0001
   4.600   1.2440   0.04448   0.03833  -0.1729   0.4857   1.0001
   4.800   1.2751   0.04388   0.03763  -0.1742   0.4853   1.0001
   5.000   1.3119   0.04284   0.03647  -0.1759   0.4849   1.0001
   5.200   1.3429   0.04236   0.03590  -0.1772   0.4844   1.0001
