  
       XFOIL         Version 6.97
  
 Calculated polar for: 000630                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.7449   0.01822   0.00908  -0.0200   0.2163   0.1114
   3.000   0.8051   0.01840   0.00917  -0.0205   0.2085   0.1269
   3.500   0.8589   0.01880   0.00956  -0.0197   0.2011   0.1401
   4.000   0.9105   0.01917   0.00984  -0.0186   0.1952   0.1553
   4.500   0.9586   0.01962   0.01031  -0.0167   0.1893   0.1705
   5.000   1.0042   0.02001   0.01070  -0.0145   0.1833   0.1867
   5.500   1.0479   0.02065   0.01136  -0.0119   0.1787   0.2027
   6.000   1.0891   0.02113   0.01190  -0.0088   0.1743   0.2180
   6.500   1.1291   0.02174   0.01249  -0.0057   0.1703   0.2375
   7.000   1.1639   0.02244   0.01330  -0.0015   0.1663   0.2550
   7.500   1.1951   0.02300   0.01393   0.0034   0.1622   0.2791
   8.000   1.2283   0.02373   0.01462   0.0077   0.1590   0.3091
   8.500   1.2596   0.02473   0.01576   0.0121   0.1558   0.3722
