  
       XFOIL         Version 6.97
  
 Calculated polar for: 001356                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.1651   0.07255   0.06536  -0.0199   0.6846   0.4429
   3.500  -0.1779   0.07313   0.06599  -0.0124   0.6745   0.4535
   4.000  -0.0865   0.07345   0.06645  -0.0177   0.6703   0.4742
   4.500  -0.0407   0.07115   0.06424  -0.0164   0.6452   0.4926
   5.000   0.0319   0.06976   0.06294  -0.0187   0.6340   0.5162
   5.500   0.1311   0.06649   0.05981  -0.0239   0.6265   0.5456
   7.500   0.5157   0.05054   0.04448  -0.0448   0.3661   1.0001
   8.000   0.4622   0.05783   0.05103  -0.0325   0.2434   1.0001
   8.500   0.4794   0.06042   0.05334  -0.0289   0.2166   1.0001
   9.000   0.5063   0.06237   0.05511  -0.0265   0.2014   1.0001
   9.500   0.5369   0.06407   0.05666  -0.0246   0.1897   1.0001
  10.000   0.5702   0.06556   0.05799  -0.0230   0.1800   1.0001
  10.500   0.6063   0.06691   0.05925  -0.0218   0.1719   1.0001
  11.000   0.6440   0.06807   0.06032  -0.0208   0.1650   1.0001
  11.500   0.6825   0.06912   0.06122  -0.0199   0.1585   1.0001
  12.000   0.7215   0.07025   0.06234  -0.0192   0.1526   1.0001
  12.500   0.7620   0.07111   0.06306  -0.0185   0.1475   1.0001
  13.000   0.8033   0.07194   0.06389  -0.0180   0.1429   1.0001
  13.500   0.8426   0.07299   0.06487  -0.0174   0.1382   1.0001
  14.000   0.8863   0.07344   0.06524  -0.0171   0.1341   1.0001
  14.500   0.9255   0.07450   0.06633  -0.0166   0.1303   1.0001
  15.000   0.9667   0.07529   0.06705  -0.0163   0.1269   1.0001
