  
       XFOIL         Version 6.97
  
 Calculated polar for: 001350                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2279   0.01402   0.00586   0.0229   0.3500   0.6848
   2.500   0.2813   0.01420   0.00607   0.0232   0.3373   0.6933
   3.000   0.3341   0.01441   0.00625   0.0236   0.3257   0.7025
   3.500   0.3865   0.01468   0.00645   0.0240   0.3145   0.7126
   4.000   0.4386   0.01488   0.00671   0.0246   0.3034   0.7219
   4.500   0.4901   0.01511   0.00700   0.0252   0.2925   0.7317
   5.000   0.5413   0.01542   0.00733   0.0258   0.2824   0.7427
   5.500   0.5926   0.01582   0.00768   0.0263   0.2728   0.7538
   6.000   0.6415   0.01603   0.00806   0.0273   0.2630   0.7648
   6.500   0.6908   0.01644   0.00854   0.0282   0.2540   0.7766
   7.000   0.7400   0.01692   0.00900   0.0290   0.2453   0.7887
   7.500   0.7854   0.01719   0.00947   0.0306   0.2362   0.8023
   8.000   0.8312   0.01769   0.01005   0.0319   0.2278   0.8168
   8.500   0.8759   0.01819   0.01061   0.0334   0.2201   0.8322
   9.000   0.9170   0.01868   0.01132   0.0356   0.2124   0.8487
   9.500   0.9560   0.01927   0.01196   0.0381   0.2051   0.8678
  10.000   0.9901   0.01974   0.01268   0.0416   0.1978   0.8906
  10.500   1.0238   0.02048   0.01355   0.0450   0.1912   0.9187
  11.000   1.0621   0.02124   0.01451   0.0472   0.1846   0.9551
  11.500   1.1240   0.02251   0.01591   0.0438   0.1769   0.9868
  12.000   1.1622   0.02349   0.01688   0.0444   0.1707   1.0001
  12.500   1.1858   0.02472   0.01823   0.0478   0.1651   1.0001
  13.000   1.2102   0.02601   0.01955   0.0507   0.1594   1.0001
  13.500   1.2303   0.02775   0.02144   0.0535   0.1541   1.0001
  14.000   1.2486   0.02964   0.02342   0.0560   0.1489   1.0001
  14.500   1.2636   0.03213   0.02603   0.0580   0.1441   1.0001
  15.000   1.2726   0.03519   0.02928   0.0593   0.1393   1.0001
