  
       XFOIL         Version 6.97
  
 Calculated polar for: 001493                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   1.1109   0.01948   0.01290  -0.2435   0.7037   0.3357
   0.200   1.1373   0.01939   0.01278  -0.2442   0.7020   0.3402
   0.400   1.1657   0.01926   0.01255  -0.2453   0.7007   0.3456
   0.600   1.1952   0.01910   0.01241  -0.2465   0.6994   0.3492
   0.800   1.2113   0.01936   0.01271  -0.2455   0.6967   0.3527
   1.000   1.2147   0.01989   0.01330  -0.2424   0.6923   0.3561
   1.200   1.2364   0.01992   0.01327  -0.2424   0.6899   0.3608
   1.400   1.2624   0.01977   0.01316  -0.2430   0.6880   0.3642
   1.600   1.2912   0.01959   0.01296  -0.2441   0.6863   0.3684
   1.800   1.3234   0.01938   0.01267  -0.2459   0.6849   0.3741
   2.000   1.3293   0.01973   0.01307  -0.2431   0.6803   0.3771
   2.200   1.3425   0.01976   0.01315  -0.2415   0.6758   0.3801
   2.400   1.3713   0.01938   0.01274  -0.2424   0.6728   0.3848
   2.600   1.4082   0.01889   0.01212  -0.2449   0.6703   0.3911
   2.800   1.4135   0.01918   0.01250  -0.2419   0.6656   0.3936
   3.000   1.4205   0.01937   0.01274  -0.2392   0.6612   0.3964
   3.200   1.4453   0.01923   0.01259  -0.2397   0.6584   0.4009
   3.400   1.4789   0.01896   0.01223  -0.2417   0.6560   0.4070
   3.600   1.4944   0.01904   0.01235  -0.2405   0.6526   0.4100
   3.800   1.4898   0.01957   0.01298  -0.2360   0.6474   0.4126
   4.000   1.5107   0.01952   0.01292  -0.2358   0.6439   0.4172
   4.200   1.5403   0.01927   0.01260  -0.2370   0.6412   0.4228
   4.400   1.5560   0.01942   0.01280  -0.2360   0.6375   0.4262
   4.600   1.5536   0.02007   0.01353  -0.2321   0.6321   0.4292
   4.800   1.5735   0.02006   0.01350  -0.2317   0.6283   0.4344
   5.000   1.6022   0.01981   0.01321  -0.2328   0.6253   0.4394
   5.200   1.6015   0.02048   0.01397  -0.2293   0.6201   0.4423
   5.400   1.6085   0.02093   0.01446  -0.2270   0.6150   0.4464
   5.600   1.6310   0.02084   0.01433  -0.2271   0.6112   0.4519
   5.800   1.6417   0.02118   0.01470  -0.2254   0.6062   0.4554
   6.000   1.6415   0.02194   0.01553  -0.2221   0.5999   0.4584
   6.200   1.6620   0.02191   0.01548  -0.2219   0.5954   0.4635
   6.400   1.6669   0.02258   0.01616  -0.2195   0.5896   0.4679
   6.600   1.6699   0.02329   0.01692  -0.2169   0.5825   0.4713
   6.800   1.6956   0.02305   0.01665  -0.2174   0.5783   0.4769
   7.000   1.6847   0.02453   0.01823  -0.2130   0.5699   0.4798
   7.200   1.7014   0.02468   0.01833  -0.2123   0.5641   0.4854
   7.400   1.6989   0.02586   0.01959  -0.2092   0.5557   0.4884
   7.600   1.7114   0.02625   0.01995  -0.2079   0.5485   0.4935
   7.800   1.7116   0.02741   0.02116  -0.2053   0.5403   0.4982
   8.000   1.7227   0.02791   0.02163  -0.2040   0.5324   0.5028
   8.200   1.7212   0.02925   0.02303  -0.2012   0.5226   0.5071
   8.400   1.7279   0.03007   0.02381  -0.1994   0.5131   0.5120
   8.600   1.7300   0.03128   0.02501  -0.1972   0.5028   0.5169
   8.800   1.7320   0.03254   0.02629  -0.1951   0.4922   0.5209
   9.000   1.7367   0.03361   0.02733  -0.1932   0.4817   0.5269
   9.200   1.7378   0.03498   0.02864  -0.1910   0.4692   0.5319
   9.400   1.7372   0.03653   0.03021  -0.1887   0.4562   0.5361
   9.600   1.7381   0.03804   0.03169  -0.1866   0.4440   0.5415
   9.800   1.7374   0.03967   0.03326  -0.1844   0.4306   0.5464
  10.000   1.7366   0.04135   0.03491  -0.1823   0.4174   0.5517
  10.200   1.7335   0.04327   0.03676  -0.1800   0.4029   0.5563
  10.400   1.7297   0.04530   0.03871  -0.1777   0.3881   0.5624
  10.600   1.7264   0.04732   0.04067  -0.1756   0.3749   0.5675
  10.800   1.7252   0.04923   0.04256  -0.1737   0.3626   0.5731
  11.000   1.7235   0.05124   0.04453  -0.1719   0.3504   0.5803
  11.200   1.7231   0.05316   0.04642  -0.1702   0.3395   0.5870
  11.400   1.7216   0.05515   0.04836  -0.1684   0.3295   0.5956
  11.600   1.7241   0.05685   0.05008  -0.1671   0.3205   0.6041
  11.800   1.7244   0.05877   0.05198  -0.1656   0.3114   0.6141
  12.000   1.7253   0.06058   0.05378  -0.1641   0.3032   0.6256
  12.200   1.7291   0.06219   0.05542  -0.1630   0.2960   0.6430
  12.400   1.7297   0.06407   0.05731  -0.1616   0.2883   0.6663
  12.600   1.7313   0.06526   0.05881  -0.1601   0.2817   1.0001
  12.800   1.7335   0.06707   0.06056  -0.1589   0.2750   1.0001
  13.000   1.7378   0.06868   0.06217  -0.1579   0.2696   1.0001
  13.200   1.7411   0.07042   0.06388  -0.1569   0.2635   1.0001
  13.400   1.7443   0.07209   0.06547  -0.1558   0.2583   1.0001
