  
       XFOIL         Version 6.97
  
 Calculated polar for: 000790                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3655   0.01843   0.00947  -0.0390   0.3301   0.2777
   2.500   0.4158   0.01854   0.00957  -0.0368   0.3185   0.2834
   3.000   0.4660   0.01861   0.00957  -0.0347   0.3074   0.2890
   3.500   0.5166   0.01887   0.00985  -0.0327   0.2979   0.2939
   4.000   0.5656   0.01914   0.00997  -0.0304   0.2879   0.3005
   4.500   0.6148   0.01929   0.01023  -0.0282   0.2790   0.3059
   5.000   0.6634   0.01968   0.01056  -0.0259   0.2707   0.3124
   5.500   0.7106   0.01987   0.01074  -0.0235   0.2623   0.3182
   6.000   0.7576   0.02033   0.01126  -0.0210   0.2550   0.3245
   6.500   0.8017   0.02068   0.01151  -0.0181   0.2476   0.3314
   7.000   0.8440   0.02110   0.01206  -0.0150   0.2407   0.3374
   7.500   0.8854   0.02159   0.01248  -0.0117   0.2345   0.3449
   8.000   0.9276   0.02219   0.01320  -0.0088   0.2283   0.3516
   8.500   0.9672   0.02279   0.01378  -0.0056   0.2221   0.3593
   9.000   1.0086   0.02357   0.01463  -0.0029   0.2165   0.3663
   9.500   1.0453   0.02436   0.01547   0.0004   0.2111   0.3748
  10.000   1.0864   0.02526   0.01635   0.0028   0.2057   0.3823
  10.500   1.1155   0.02628   0.01752   0.0068   0.2007   0.3908
  11.000   1.1490   0.02728   0.01860   0.0098   0.1961   0.3990
  11.500   1.1825   0.02859   0.01994   0.0125   0.1917   0.4081
  12.000   1.2062   0.03007   0.02162   0.0160   0.1871   0.4171
  12.500   1.2357   0.03149   0.02305   0.0186   0.1830   0.4265
  13.000   1.2592   0.03347   0.02514   0.0213   0.1791   0.4365
  13.500   1.2760   0.03576   0.02765   0.0239   0.1752   0.4462
  14.000   1.2984   0.03788   0.02982   0.0259   0.1716   0.4573
  14.500   1.3172   0.04055   0.03257   0.0278   0.1679   0.4691
  15.000   1.3205   0.04441   0.03672   0.0291   0.1644   0.4802
