  
       XFOIL         Version 6.97
  
 Calculated polar for: 000542                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2790   0.01532   0.00605   0.0227   0.2622   0.2248
   2.500   0.3308   0.01538   0.00616   0.0242   0.2522   0.2452
   3.000   0.3811   0.01539   0.00629   0.0259   0.2435   0.2754
   3.500   0.4171   0.01420   0.00611   0.0298   0.2351   0.5634
   4.000   0.4497   0.01426   0.00714   0.0369   0.2280   0.8821
   4.500   0.4957   0.01492   0.00774   0.0406   0.2201   0.9147
   5.000   0.5472   0.01558   0.00845   0.0431   0.2125   0.9349
   5.500   0.6079   0.01638   0.00911   0.0433   0.2054   0.9497
   6.000   0.6824   0.01700   0.00975   0.0406   0.1972   0.9605
   6.500   0.7671   0.01789   0.01059   0.0353   0.1898   0.9673
   7.000   0.8459   0.01857   0.01119   0.0312   0.1828   0.9749
   7.500   0.9333   0.01939   0.01206   0.0252   0.1755   0.9831
   8.000   1.0074   0.02020   0.01274   0.0215   0.1699   0.9893
   8.500   1.0647   0.02089   0.01359   0.0208   0.1645   0.9930
   9.000   1.1231   0.02157   0.01422   0.0199   0.1594   0.9965
   9.500   1.1819   0.02266   0.01542   0.0186   0.1549   1.0000
  10.000   1.2109   0.02345   0.01630   0.0229   0.1509   1.0001
  10.500   1.2361   0.02428   0.01707   0.0278   0.1476   1.0001
  11.000   1.2503   0.02541   0.01833   0.0342   0.1446   1.0001
  11.500   1.2536   0.02632   0.01940   0.0424   0.1419   1.0001
  12.000   1.2646   0.02726   0.02039   0.0490   0.1391   1.0001
  12.500   1.2950   0.02860   0.02162   0.0520   0.1360   1.0001
  13.000   1.3058   0.03059   0.02386   0.0563   0.1332   1.0001
  13.500   1.3187   0.03303   0.02651   0.0586   0.1303   1.0001
  14.000   1.3374   0.03558   0.02913   0.0596   0.1277   1.0001
  14.500   1.3642   0.03820   0.03167   0.0603   0.1250   1.0001
  15.000   1.3463   0.04469   0.03859   0.0579   0.1230   1.0001
