  
       XFOIL         Version 6.97
  
 Calculated polar for: 000709                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2515   0.01821   0.00953   0.0012   0.4128   0.3352
   2.500   0.3084   0.01834   0.00957   0.0017   0.4069   0.3409
   3.000   0.3616   0.01838   0.00968   0.0028   0.3996   0.3475
   3.500   0.4179   0.01843   0.00973   0.0034   0.3928   0.3531
   4.000   0.4710   0.01868   0.00999   0.0045   0.3867   0.3597
   4.500   0.5259   0.01879   0.01021   0.0052   0.3805   0.3661
   5.000   0.5809   0.01904   0.01040   0.0059   0.3744   0.3733
   5.500   0.6324   0.01921   0.01071   0.0071   0.3678   0.3797
   6.000   0.6875   0.01943   0.01090   0.0078   0.3620   0.3870
   6.500   0.7369   0.01976   0.01135   0.0092   0.3553   0.3941
   7.000   0.7885   0.02002   0.01167   0.0103   0.3494   0.4019
   7.500   0.8404   0.02042   0.01208   0.0113   0.3437   0.4099
   8.000   0.8853   0.02082   0.01263   0.0133   0.3372   0.4181
   8.500   0.9387   0.02112   0.01290   0.0141   0.3316   0.4269
   9.000   0.9765   0.02175   0.01369   0.0170   0.3252   0.4360
   9.500   1.0220   0.02207   0.01409   0.0187   0.3191   0.4445
  10.000   1.0629   0.02276   0.01483   0.0210   0.3135   0.4546
  10.500   1.0888   0.02338   0.01562   0.0253   0.3072   0.4637
  11.000   1.1383   0.02388   0.01606   0.0264   0.3014   0.4752
  11.500   1.1416   0.02535   0.01779   0.0324   0.2953   0.4851
  12.000   1.1743   0.02626   0.01875   0.0345   0.2893   0.4971
  12.500   1.1907   0.02820   0.02088   0.0371   0.2834   0.5087
  13.000   1.2081   0.03018   0.02300   0.0390   0.2767   0.5226
  13.500   1.2259   0.03247   0.02541   0.0405   0.2702   0.5392
  14.000   1.2318   0.03566   0.02879   0.0417   0.2634   0.5573
  14.500   1.2484   0.03816   0.03147   0.0428   0.2569   0.5879
