  
       XFOIL         Version 6.97
  
 Calculated polar for: 001351                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.500  -0.3550   0.07761   0.07070   0.0327   0.6600   0.6516
   4.000  -0.3039   0.07891   0.07196   0.0303   0.6575   0.6571
   4.500  -0.2476   0.08042   0.07350   0.0272   0.6560   0.6621
   5.000  -0.1855   0.08239   0.07541   0.0230   0.6551   0.6683
   5.500  -0.2046   0.08462   0.07773   0.0302   0.6447   0.6720
   6.000  -0.1537   0.08601   0.07918   0.0279   0.6423   0.6773
   6.500  -0.0936   0.08757   0.08070   0.0240   0.6407   0.6842
   7.000  -0.0330   0.08974   0.08299   0.0202   0.6399   0.6896
   7.500  -0.0558   0.09202   0.08537   0.0273   0.6287   0.6943
   8.000  -0.0052   0.09359   0.08698   0.0247   0.6267   0.7007
   8.500   0.0500   0.09545   0.08895   0.0216   0.6254   0.7068
   9.000   0.1078   0.09801   0.09157   0.0178   0.6246   0.7138
   9.500   0.0863   0.10014   0.09386   0.0243   0.6127   0.7180
  10.000   0.1373   0.10187   0.09568   0.0215   0.6109   0.7254
  10.500   0.1971   0.10386   0.09782   0.0177   0.6097   0.7319
  12.000   0.4050   0.09546   0.08982   0.0074   0.5639   0.7567
  14.000   0.6986   0.08081   0.07427  -0.0052   0.2510   0.7961
  14.500   0.6601   0.08841   0.08118   0.0026   0.1288   0.8023
  15.000   0.6696   0.09214   0.08478   0.0048   0.0981   0.8109
