  
       XFOIL         Version 6.97
  
 Calculated polar for: 000369                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.2583   0.01392   0.00623  -0.0630   0.6549   0.3303
   2.500   0.3104   0.01386   0.00631  -0.0617   0.6406   0.3395
   3.000   0.3562   0.01376   0.00627  -0.0589   0.6177   0.3495
   3.500   0.4031   0.01375   0.00622  -0.0562   0.5947   0.3606
   4.000   0.4457   0.01365   0.00626  -0.0527   0.5683   0.3709
   4.500   0.4859   0.01362   0.00628  -0.0487   0.5364   0.3818
   5.000   0.5179   0.01374   0.00634  -0.0431   0.4874   0.3939
   5.500   0.5051   0.01494   0.00677  -0.0295   0.3185   0.4026
   6.000   0.4701   0.01852   0.00902  -0.0148   0.0616   0.4092
   6.500   0.4949   0.01983   0.01037  -0.0096   0.0466   0.4223
   7.000   0.5174   0.02128   0.01191  -0.0044   0.0408   0.4363
   7.500   0.5424   0.02268   0.01345   0.0000   0.0367   0.4518
   8.500   0.5865   0.02621   0.01726   0.0083   0.0309   0.4888
   9.000   0.6073   0.02836   0.01953   0.0122   0.0292   0.5134
   9.500   0.6375   0.02996   0.02140   0.0153   0.0277   0.5502
