  
       XFOIL         Version 6.97
  
 Calculated polar for: 000710                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.0500   0.02252   0.01504   0.0852   0.2814   0.8331
   2.500  -0.0077   0.02294   0.01533   0.0871   0.2654   0.8370
   3.000   0.0138   0.02251   0.01478   0.0929   0.2544   0.8446
   3.500   0.0597   0.02293   0.01509   0.0941   0.2428   0.8485
   4.000   0.0912   0.02275   0.01479   0.0979   0.2334   0.8554
   4.500   0.1394   0.02312   0.01514   0.0986   0.2243   0.8591
   5.000   0.1778   0.02313   0.01503   0.1011   0.2169   0.8659
   5.500   0.2258   0.02358   0.01545   0.1017   0.2089   0.8695
   6.000   0.2669   0.02364   0.01546   0.1036   0.2025   0.8760
   6.500   0.3166   0.02419   0.01598   0.1038   0.1961   0.8797
   7.000   0.3595   0.02441   0.01616   0.1052   0.1903   0.8861
   7.500   0.4067   0.02496   0.01671   0.1058   0.1846   0.8899
   8.000   0.4544   0.02536   0.01704   0.1063   0.1798   0.8961
   8.500   0.4992   0.02599   0.01776   0.1072   0.1750   0.9006
   9.000   0.5432   0.02644   0.01813   0.1081   0.1706   0.9063
   9.500   0.5867   0.02715   0.01892   0.1090   0.1662   0.9121
  10.000   0.6286   0.02787   0.01971   0.1102   0.1622   0.9172
  10.500   0.6734   0.02849   0.02025   0.1107   0.1588   0.9234
  11.000   0.7125   0.02945   0.02134   0.1121   0.1551   0.9295
  11.500   0.7489   0.03044   0.02246   0.1136   0.1514   0.9350
  12.000   0.7902   0.03133   0.02333   0.1143   0.1484   0.9408
  12.500   0.8353   0.03258   0.02462   0.1142   0.1454   0.9468
  13.000   0.8640   0.03407   0.02635   0.1161   0.1426   0.9533
  13.500   0.8989   0.03555   0.02795   0.1168   0.1398   0.9591
  14.000   0.9497   0.03707   0.02945   0.1145   0.1370   0.9619
  14.500   0.9877   0.03925   0.03178   0.1137   0.1343   0.9664
  15.000   1.0105   0.04196   0.03478   0.1141   0.1318   0.9710
