  
       XFOIL         Version 6.97
  
 Calculated polar for: 001487                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2675   0.01958   0.01024   0.0119   0.3887   0.2375
   0.200   0.2904   0.01958   0.01028   0.0119   0.3846   0.2420
   0.600   0.3403   0.01959   0.01028   0.0113   0.3777   0.2495
   0.800   0.3634   0.01965   0.01036   0.0113   0.3738   0.2539
   1.000   0.3869   0.01969   0.01041   0.0112   0.3706   0.2577
   1.200   0.4119   0.01967   0.01043   0.0109   0.3665   0.2615
   1.400   0.4349   0.01971   0.01050   0.0109   0.3639   0.2666
   1.600   0.4572   0.01985   0.01054   0.0110   0.3606   0.2716
   1.800   0.4818   0.01984   0.01065   0.0107   0.3570   0.2765
   2.000   0.5042   0.01990   0.01077   0.0108   0.3539   0.2813
   2.200   0.5263   0.01995   0.01080   0.0110   0.3507   0.2867
   2.400   0.5504   0.01998   0.01086   0.0107   0.3479   0.2915
   2.600   0.5720   0.02013   0.01098   0.0110   0.3447   0.2968
   2.800   0.5942   0.02017   0.01109   0.0111   0.3411   0.3024
   3.000   0.6163   0.02022   0.01122   0.0112   0.3382   0.3085
   3.200   0.6375   0.02029   0.01128   0.0115   0.3354   0.3160
   3.400   0.6589   0.02035   0.01134   0.0118   0.3318   0.3224
   3.600   0.6794   0.02052   0.01151   0.0121   0.3295   0.3305
   3.800   0.6998   0.02055   0.01168   0.0125   0.3263   0.3369
   4.000   0.7201   0.02063   0.01178   0.0130   0.3233   0.3449
   4.200   0.7395   0.02065   0.01187   0.0136   0.3205   0.3541
   4.400   0.7585   0.02075   0.01197   0.0142   0.3183   0.3644
   4.600   0.7771   0.02090   0.01212   0.0149   0.3155   0.3767
   4.800   0.7946   0.02097   0.01232   0.0158   0.3129   0.3874
   5.200   0.8247   0.02095   0.01256   0.0185   0.3073   0.4325
   5.400   0.8268   0.02069   0.01252   0.0223   0.3056   0.4899
