  
       XFOIL         Version 6.97
  
 Calculated polar for: 001488                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.400   0.7856   0.01830   0.01096  -0.1244   0.6111   0.3026
   0.600   0.8114   0.01816   0.01079  -0.1247   0.6097   0.3065
   0.800   0.8310   0.01839   0.01105  -0.1245   0.6075   0.3108
   1.000   0.8470   0.01875   0.01144  -0.1238   0.6041   0.3158
   1.200   0.8673   0.01884   0.01157  -0.1236   0.6016   0.3190
   1.400   0.8894   0.01883   0.01158  -0.1236   0.5994   0.3242
   1.600   0.9127   0.01884   0.01152  -0.1236   0.5977   0.3299
   1.800   0.9375   0.01871   0.01139  -0.1240   0.5962   0.3340
   2.000   0.9633   0.01861   0.01126  -0.1244   0.5948   0.3381
   2.200   0.9888   0.01864   0.01120  -0.1248   0.5936   0.3446
   2.400   0.9983   0.01912   0.01183  -0.1234   0.5891   0.3478
   2.600   1.0172   0.01920   0.01196  -0.1230   0.5859   0.3513
   2.800   1.0386   0.01926   0.01202  -0.1229   0.5838   0.3565
   3.000   1.0623   0.01922   0.01193  -0.1232   0.5821   0.3616
   3.200   1.0874   0.01912   0.01184  -0.1236   0.5806   0.3666
   3.400   1.1148   0.01898   0.01163  -0.1242   0.5789   0.3724
   3.600   1.1295   0.01928   0.01199  -0.1234   0.5757   0.3770
   3.800   1.1419   0.01963   0.01244  -0.1222   0.5720   0.3807
   4.000   1.1615   0.01962   0.01245  -0.1219   0.5688   0.3869
   4.200   1.1851   0.01957   0.01235  -0.1221   0.5668   0.3919
   4.400   1.2119   0.01937   0.01215  -0.1227   0.5648   0.3971
   4.600   1.2405   0.01918   0.01191  -0.1236   0.5630   0.4034
   4.800   1.2462   0.01974   0.01257  -0.1216   0.5588   0.4078
   5.000   1.2581   0.01999   0.01289  -0.1204   0.5549   0.4118
   5.200   1.2808   0.01982   0.01271  -0.1204   0.5516   0.4189
   5.400   1.3063   0.01970   0.01255  -0.1209   0.5496   0.4235
   5.600   1.3350   0.01950   0.01232  -0.1218   0.5475   0.4308
   5.800   1.3363   0.02012   0.01304  -0.1192   0.5432   0.4348
   6.000   1.3406   0.02053   0.01352  -0.1170   0.5391   0.4400
   6.200   1.3600   0.02055   0.01357  -0.1167   0.5361   0.4463
   6.400   1.3882   0.02022   0.01320  -0.1174   0.5332   0.4540
   6.600   1.4131   0.02017   0.01314  -0.1179   0.5307   0.4616
   6.800   1.3993   0.02140   0.01451  -0.1137   0.5254   0.4641
   7.000   1.4134   0.02150   0.01460  -0.1128   0.5203   0.4711
   7.200   1.4360   0.02149   0.01461  -0.1130   0.5183   0.4789
   7.400   1.4612   0.02129   0.01438  -0.1134   0.5149   0.4882
   7.600   1.4491   0.02274   0.01597  -0.1099   0.5095   0.4917
   7.800   1.4609   0.02308   0.01631  -0.1089   0.5047   0.5003
   8.000   1.4846   0.02287   0.01612  -0.1091   0.5015   0.5110
   8.200   1.4937   0.02349   0.01679  -0.1080   0.4974   0.5211
   8.400   1.4904   0.02474   0.01814  -0.1057   0.4915   0.5280
   8.600   1.5081   0.02487   0.01829  -0.1055   0.4871   0.5419
   8.800   1.5374   0.02441   0.01782  -0.1063   0.4842   0.5647
   9.000   1.5220   0.02638   0.01997  -0.1030   0.4776   0.5808
