  
       XFOIL         Version 6.97
  
 Calculated polar for: 001332                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3018   0.01566   0.00920  -0.0495   0.6795   0.8500
   2.500   0.3571   0.01589   0.00944  -0.0506   0.6726   0.8602
   3.000   0.3997   0.01629   0.00990  -0.0491   0.6656   0.8709
   3.500   0.4483   0.01662   0.01027  -0.0488   0.6583   0.8810
   4.000   0.4779   0.01697   0.01068  -0.0444   0.6482   0.8931
   4.500   0.4970   0.01708   0.01079  -0.0375   0.6303   0.9058
   5.000   0.5197   0.01746   0.01111  -0.0316   0.6082   0.9167
   5.500   0.5133   0.01854   0.01218  -0.0205   0.5774   0.9316
   7.500   0.4098   0.04019   0.03202   0.0165   0.0320   0.9712
   8.000   0.4336   0.04446   0.03648   0.0162   0.0284   0.9765
   8.500   0.4498   0.04951   0.04164   0.0161   0.0245   0.9814
   9.000   0.4737   0.05406   0.04633   0.0153   0.0232   0.9860
   9.500   0.4962   0.05861   0.05099   0.0146   0.0227   0.9902
  10.000   0.5279   0.06202   0.05446   0.0139   0.0229   0.9940
  10.500   0.5911   0.06141   0.05368   0.0127   0.0249   0.9963
  11.500   0.2040   0.03977   0.03399   0.0673   0.0240   0.9623
