  
       XFOIL         Version 6.97
  
 Calculated polar for: 000761                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3427   0.01455   0.00783   0.0332   0.4769   0.8620
   2.500   0.3969   0.01519   0.00833   0.0342   0.4700   0.8736
   3.000   0.4522   0.01563   0.00880   0.0346   0.4620   0.8807
   3.500   0.5009   0.01545   0.00851   0.0349   0.4553   0.8858
   4.000   0.5548   0.01560   0.00867   0.0347   0.4478   0.8884
   4.500   0.6070   0.01564   0.00867   0.0347   0.4407   0.8928
   5.000   0.6583   0.01575   0.00879   0.0347   0.4336   0.8969
   5.500   0.7110   0.01587   0.00897   0.0345   0.4263   0.9004
   6.000   0.7623   0.01605   0.00914   0.0344   0.4196   0.9054
   6.500   0.8134   0.01625   0.00947   0.0345   0.4121   0.9095
   7.000   0.8656   0.01648   0.00968   0.0342   0.4054   0.9144
   7.500   0.9146   0.01670   0.01010   0.0345   0.3974   0.9188
   8.000   0.9673   0.01701   0.01039   0.0342   0.3908   0.9237
   8.500   1.0130   0.01728   0.01094   0.0349   0.3826   0.9299
   9.000   1.0652   0.01762   0.01129   0.0347   0.3755   0.9345
   9.500   1.1088   0.01786   0.01182   0.0356   0.3661   0.9407
  10.000   1.1523   0.01792   0.01203   0.0368   0.3535   0.9478
  10.500   1.1938   0.01804   0.01231   0.0381   0.3400   0.9556
  11.000   1.2356   0.01839   0.01282   0.0390   0.3279   0.9638
  11.500   1.2780   0.01892   0.01355   0.0393   0.3144   0.9727
  12.000   1.3203   0.01982   0.01473   0.0385   0.2970   0.9831
  12.500   1.3577   0.02185   0.01695   0.0353   0.2675   0.9949
  13.000   1.3523   0.02542   0.02057   0.0362   0.2391   1.0001
  13.500   1.3447   0.03135   0.02651   0.0342   0.2078   1.0001
  14.000   1.3205   0.03919   0.03430   0.0324   0.1752   1.0001
  14.500   1.2832   0.04840   0.04343   0.0309   0.1455   1.0001
  15.000   1.2463   0.05831   0.05324   0.0288   0.1183   1.0001
