  
       XFOIL         Version 6.97
  
 Calculated polar for: 000816                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6180   0.01531   0.00708  -0.0996   0.6437   0.1677
   2.500   0.6699   0.01524   0.00712  -0.0988   0.6365   0.1760
   3.000   0.7199   0.01515   0.00710  -0.0976   0.6284   0.1846
   3.500   0.7700   0.01520   0.00722  -0.0964   0.6213   0.1948
   4.000   0.8181   0.01523   0.00738  -0.0948   0.6136   0.2055
   4.500   0.8629   0.01518   0.00745  -0.0925   0.6032   0.2182
   5.000   0.9028   0.01492   0.00727  -0.0889   0.5874   0.2316
   5.500   0.9408   0.01474   0.00722  -0.0850   0.5725   0.2479
   6.000   0.9738   0.01459   0.00721  -0.0802   0.5551   0.2676
   6.500   1.0005   0.01447   0.00719  -0.0741   0.5332   0.2960
   7.000   1.0075   0.01385   0.00733  -0.0645   0.5065   0.6444
   7.500   1.0017   0.01476   0.00883  -0.0517   0.4380   0.9625
   8.000   0.9454   0.02092   0.01379  -0.0381   0.2110   0.9867
   8.500   0.9177   0.02806   0.02020  -0.0327   0.0587   1.0001
   9.000   0.9095   0.03106   0.02317  -0.0253   0.0483   1.0001
   9.500   0.9113   0.03425   0.02640  -0.0201   0.0427   1.0001
  10.000   0.9131   0.03803   0.03024  -0.0158   0.0389   1.0001
  10.500   0.9164   0.04204   0.03429  -0.0122   0.0359   1.0001
  11.000   0.9242   0.04590   0.03820  -0.0092   0.0332   1.0001
  11.500   0.9351   0.04958   0.04187  -0.0066   0.0303   1.0001
  12.000   0.9479   0.05291   0.04520  -0.0037   0.0291   1.0001
  12.500   0.9698   0.05555   0.04792  -0.0014   0.0273   1.0001
  13.000   0.9962   0.05763   0.05000   0.0010   0.0263   1.0001
  13.500   1.0327   0.05843   0.05067   0.0039   0.0247   1.0001
  14.000   1.0638   0.06038   0.05281   0.0062   0.0233   1.0001
  14.500   1.0966   0.06231   0.05488   0.0083   0.0221   1.0001
  15.000   1.1312   0.06430   0.05699   0.0103   0.0214   1.0001
