  
       XFOIL         Version 6.97
  
 Calculated polar for: 001474                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.6797   0.05372   0.04782  -0.0674   0.4266   0.0844
   0.400   0.7070   0.05225   0.04605  -0.0647   0.4245   0.0869
   0.600   0.7180   0.05117   0.04491  -0.0633   0.4235   0.0871
   0.800   0.7277   0.05018   0.04389  -0.0618   0.4226   0.0874
   1.000   0.7329   0.04956   0.04329  -0.0594   0.4214   0.0880
   1.200   0.7321   0.04914   0.04293  -0.0558   0.4203   0.0884
   1.400   0.7308   0.04881   0.04266  -0.0520   0.4192   0.0889
   1.600   0.7291   0.04856   0.04245  -0.0483   0.4180   0.0894
   1.800   0.7262   0.04830   0.04222  -0.0443   0.4167   0.0904
   2.000   0.7203   0.04808   0.04203  -0.0398   0.4155   0.0909
   2.200   0.7141   0.04784   0.04180  -0.0351   0.4143   0.0918
   2.400   0.7132   0.04761   0.04156  -0.0315   0.4133   0.0932
   3.000   0.7413   0.04595   0.03966  -0.0251   0.4102   0.0964
   3.200   0.7518   0.04526   0.03894  -0.0236   0.4094   0.0969
   3.400   0.7670   0.04461   0.03824  -0.0227   0.4085   0.0978
   3.600   0.7864   0.04403   0.03758  -0.0225   0.4076   0.0993
   3.800   0.8091   0.04371   0.03716  -0.0228   0.4064   0.1010
   4.000   0.7729   0.04489   0.03851  -0.0149   0.4048   0.1007
