  
       XFOIL         Version 6.97
  
 Calculated polar for: 001452                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.1460   0.01660   0.00869   0.0045   0.5350   0.5333
   2.200   0.1701   0.01662   0.00869   0.0040   0.5320   0.5363
   2.400   0.1843   0.01665   0.00879   0.0054   0.5281   0.5396
   2.600   0.1992   0.01667   0.00883   0.0066   0.5241   0.5432
   2.800   0.2152   0.01670   0.00880   0.0077   0.5207   0.5470
   3.000   0.2389   0.01667   0.00879   0.0073   0.5172   0.5502
   3.200   0.2564   0.01672   0.00888   0.0080   0.5136   0.5535
   3.400   0.2693   0.01674   0.00895   0.0096   0.5093   0.5571
   3.600   0.2855   0.01677   0.00895   0.0107   0.5057   0.5610
   3.800   0.3061   0.01676   0.00892   0.0108   0.5022   0.5644
   4.000   0.3266   0.01681   0.00900   0.0110   0.4987   0.5677
   4.200   0.3382   0.01685   0.00911   0.0128   0.4948   0.5713
   4.400   0.3529   0.01689   0.00915   0.0141   0.4909   0.5755
   4.600   0.3714   0.01691   0.00913   0.0147   0.4876   0.5795
   4.800   0.3961   0.01696   0.00918   0.0141   0.4841   0.5831
   5.000   0.4039   0.01701   0.00932   0.0166   0.4802   0.5868
   5.200   0.4166   0.01706   0.00939   0.0181   0.4763   0.5910
   5.400   0.4326   0.01708   0.00938   0.0192   0.4727   0.5951
   5.600   0.4576   0.01713   0.00943   0.0185   0.4693   0.5990
   5.800   0.4642   0.01720   0.00957   0.0212   0.4656   0.6033
   6.000   0.4716   0.01725   0.00964   0.0237   0.4617   0.6076
   6.200   0.4866   0.01729   0.00970   0.0248   0.4579   0.6116
   6.400   0.5081   0.01734   0.00974   0.0248   0.4545   0.6157
   6.600   0.5217   0.01747   0.00990   0.0261   0.4509   0.6203
   6.800   0.5302   0.01764   0.01011   0.0282   0.4469   0.6252
   7.000   0.5450   0.01774   0.01027   0.0292   0.4429   0.6292
   7.200   0.5647   0.01783   0.01034   0.0295   0.4395   0.6342
   7.400   0.5830   0.01800   0.01047   0.0299   0.4361   0.6397
   7.600   0.5903   0.01821   0.01081   0.0320   0.4319   0.6439
   7.800   0.6031   0.01838   0.01102   0.0333   0.4277   0.6490
   8.000   0.6212   0.01851   0.01109   0.0337   0.4241   0.6548
   8.200   0.6395   0.01866   0.01129   0.0341   0.4205   0.6596
   8.400   0.6462   0.01896   0.01169   0.0361   0.4164   0.6653
   8.600   0.6587   0.01919   0.01193   0.0372   0.4124   0.6709
   8.800   0.6763   0.01932   0.01208   0.0377   0.4088   0.6764
   9.000   0.6941   0.01952   0.01227   0.0380   0.4051   0.6828
   9.200   0.6994   0.01991   0.01277   0.0401   0.4008   0.6884
   9.400   0.7107   0.02019   0.01310   0.0412   0.3966   0.6949
   9.600   0.7284   0.02035   0.01325   0.0416   0.3930   0.7015
   9.800   0.7413   0.02066   0.01360   0.0425   0.3889   0.7084
  10.000   0.7470   0.02114   0.01417   0.0442   0.3845   0.7154
  10.200   0.7587   0.02147   0.01455   0.0452   0.3805   0.7227
  10.400   0.7779   0.02162   0.01467   0.0454   0.3769   0.7304
  10.600   0.7862   0.02211   0.01525   0.0467   0.3729   0.7390
  10.800   0.7916   0.02266   0.01591   0.0482   0.3683   0.7470
  11.000   0.8034   0.02304   0.01632   0.0491   0.3642   0.7565
  11.200   0.8227   0.02319   0.01644   0.0492   0.3603   0.7664
  11.400   0.8229   0.02401   0.01743   0.0511   0.3558   0.7765
  11.600   0.8302   0.02459   0.01810   0.0523   0.3514   0.7878
  11.800   0.8443   0.02490   0.01844   0.0529   0.3476   0.8002
  12.000   0.8538   0.02544   0.01905   0.0540   0.3434   0.8141
  12.200   0.8558   0.02630   0.02006   0.0555   0.3387   0.8300
  12.400   0.8643   0.02687   0.02073   0.0566   0.3345   0.8473
  12.600   0.8825   0.02703   0.02088   0.0571   0.3307   0.8671
  12.800   0.8806   0.02827   0.02234   0.0588   0.3261   0.8917
  13.000   0.8894   0.02926   0.02343   0.0593   0.3213   0.9166
  13.200   0.9124   0.02984   0.02398   0.0581   0.3171   0.9374
  13.400   0.9272   0.03125   0.02549   0.0567   0.3119   0.9543
  13.600   0.9444   0.03265   0.02693   0.0548   0.3065   0.9673
  13.800   0.9719   0.03334   0.02753   0.0526   0.3018   0.9767
  14.000   0.9850   0.03530   0.02961   0.0504   0.2962   0.9850
  14.200   1.0051   0.03679   0.03109   0.0479   0.2907   0.9908
  14.400   1.0293   0.03799   0.03224   0.0452   0.2857   0.9951
  14.600   1.0446   0.04008   0.03442   0.0425   0.2798   0.9992
  14.800   1.0482   0.04099   0.03528   0.0434   0.2757   1.0001
  15.000   1.0482   0.04168   0.03591   0.0452   0.2720   1.0001
