  
       XFOIL         Version 6.97
  
 Calculated polar for: 001490                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.600   1.1936   0.01917   0.01246  -0.2456   0.6987   0.3539
   0.800   1.1855   0.02002   0.01342  -0.2406   0.6932   0.3564
   1.000   1.2040   0.02015   0.01351  -0.2400   0.6905   0.3610
   1.200   1.2292   0.02005   0.01344  -0.2405   0.6885   0.3646
   1.400   1.2576   0.01989   0.01327  -0.2415   0.6869   0.3692
   1.600   1.2892   0.01968   0.01298  -0.2431   0.6855   0.3750
   1.800   1.3231   0.01942   0.01270  -0.2451   0.6842   0.3793
   2.000   1.3098   0.02022   0.01363  -0.2390   0.6777   0.3811
   2.200   1.3344   0.01995   0.01334  -0.2393   0.6743   0.3856
   2.400   1.3688   0.01945   0.01274  -0.2412   0.6717   0.3915
   2.600   1.4077   0.01895   0.01220  -0.2440   0.6695   0.3961
   2.800   1.3930   0.01963   0.01301  -0.2375   0.6634   0.3980
   3.000   1.4098   0.01961   0.01298  -0.2365   0.6597   0.4024
   3.200   1.4413   0.01932   0.01263  -0.2381   0.6572   0.4077
   3.400   1.4777   0.01903   0.01232  -0.2406   0.6551   0.4125
   3.600   1.4675   0.01968   0.01307  -0.2350   0.6497   0.4149
   3.800   1.4795   0.01990   0.01330  -0.2333   0.6456   0.4195
   4.000   1.5064   0.01968   0.01305  -0.2341   0.6426   0.4241
   4.200   1.5390   0.01937   0.01272  -0.2358   0.6401   0.4292
   4.400   1.5313   0.02018   0.01361  -0.2309   0.6345   0.4323
   4.600   1.5435   0.02043   0.01386  -0.2294   0.6300   0.4369
   4.800   1.5692   0.02024   0.01367  -0.2299   0.6269   0.4412
   5.000   1.6015   0.01992   0.01332  -0.2316   0.6241   0.4469
   5.200   1.5838   0.02113   0.01465  -0.2254   0.6172   0.4491
   5.400   1.6012   0.02123   0.01473  -0.2247   0.6130   0.4543
   5.600   1.6300   0.02093   0.01441  -0.2257   0.6097   0.4591
   5.800   1.6215   0.02201   0.01559  -0.2212   0.6032   0.4621
   6.000   1.6329   0.02234   0.01590  -0.2196   0.5975   0.4670
   6.200   1.6620   0.02198   0.01551  -0.2206   0.5938   0.4725
   6.400   1.6485   0.02342   0.01706  -0.2157   0.5860   0.4751
   6.600   1.6641   0.02361   0.01724  -0.2147   0.5805   0.4806
   6.800   1.6703   0.02430   0.01795  -0.2126   0.5740   0.4851
   7.000   1.6737   0.02511   0.01880  -0.2102   0.5666   0.4886
   7.200   1.6930   0.02517   0.01884  -0.2098   0.5614   0.4941
   7.400   1.6862   0.02662   0.02035  -0.2061   0.5522   0.4983
   7.600   1.7021   0.02683   0.02054  -0.2053   0.5456   0.5036
   7.800   1.6987   0.02821   0.02197  -0.2023   0.5359   0.5070
   8.000   1.7078   0.02888   0.02264  -0.2007   0.5282   0.5125
   8.200   1.7108   0.02996   0.02371  -0.1985   0.5184   0.5173
   8.400   1.7121   0.03120   0.02498  -0.1962   0.5081   0.5213
   8.600   1.7211   0.03194   0.02567  -0.1947   0.4990   0.5274
   8.800   1.7203   0.03343   0.02717  -0.1923   0.4872   0.5327
   9.000   1.7221   0.03478   0.02852  -0.1902   0.4758   0.5371
   9.200   1.7249   0.03606   0.02976  -0.1882   0.4641   0.5428
   9.400   1.7259   0.03750   0.03116  -0.1860   0.4515   0.5486
   9.600   1.7232   0.03926   0.03287  -0.1836   0.4363   0.5536
   9.800   1.7242   0.04084   0.03444  -0.1817   0.4245   0.5594
  10.000   1.7194   0.04288   0.03639  -0.1792   0.4083   0.5651
  10.200   1.7197   0.04459   0.03809  -0.1773   0.3959   0.5715
  10.600   1.7150   0.04850   0.04190  -0.1732   0.3693   0.5841
  10.800   1.7123   0.05058   0.04392  -0.1712   0.3567   0.5915
  11.000   1.7112   0.05249   0.04578  -0.1694   0.3459   0.5998
  11.200   1.7110   0.05445   0.04773  -0.1677   0.3349   0.6087
  11.400   1.7116   0.05630   0.04958  -0.1662   0.3249   0.6194
  11.600   1.7114   0.05822   0.05147  -0.1646   0.3160   0.6314
  11.800   1.7142   0.05994   0.05324  -0.1634   0.3074   0.6490
  12.000   1.7157   0.06171   0.05502  -0.1620   0.2995   0.6787
  12.200   1.7159   0.06300   0.05659  -0.1602   0.2924   1.0001
  12.400   1.7182   0.06476   0.05827  -0.1590   0.2858   1.0001
  12.600   1.7211   0.06656   0.06008  -0.1579   0.2782   1.0001
  12.800   1.7233   0.06835   0.06180  -0.1567   0.2724   1.0001
  13.000   1.7279   0.06998   0.06345  -0.1557   0.2663   1.0001
  13.200   1.7306   0.07174   0.06515  -0.1546   0.2607   1.0001
  13.400   1.7347   0.07340   0.06681  -0.1537   0.2555   1.0001
  13.600   1.7384   0.07512   0.06852  -0.1528   0.2500   1.0001
  14.000   1.7461   0.07849   0.07189  -0.1509   0.2400   1.0001
  14.200   1.7504   0.08012   0.07351  -0.1501   0.2358   1.0001
  14.400   1.7559   0.08151   0.07486  -0.1493   0.2325   1.0001
  14.600   1.7609   0.08312   0.07653  -0.1485   0.2282   1.0001
  14.800   1.7642   0.08494   0.07837  -0.1478   0.2237   1.0001
  15.000   1.7697   0.08640   0.07979  -0.1471   0.2206   1.0001
