  
       XFOIL         Version 6.97
  
 Calculated polar for: 001314                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000  -0.3841   0.08520   0.08077   0.1066   0.0882   0.7427
   3.500  -0.3563   0.08868   0.08425   0.1062   0.0873   0.7556
   4.000  -0.3264   0.09307   0.08864   0.1064   0.0867   0.7682
   4.500  -0.2921   0.10069   0.09630   0.1074   0.0862   0.7797
   5.000  -0.2842   0.10244   0.09810   0.1038   0.0859   0.7942
   5.500  -0.2698   0.10473   0.10049   0.1006   0.0849   0.8091
   6.000  -0.2480   0.10850   0.10432   0.0992   0.0827   0.8238
   6.500  -0.2256   0.11232   0.10820   0.0982   0.0810   0.8400
   7.000  -0.2027   0.11609   0.11203   0.0975   0.0796   0.8565
   7.500  -0.1790   0.11997   0.11596   0.0973   0.0786   0.8745
   8.000  -0.1542   0.12465   0.12071   0.0976   0.0780   0.8921
   8.500  -0.1258   0.13190   0.12800   0.0985   0.0777   0.9104
   9.000  -0.1158   0.13611   0.13228   0.0970   0.0774   0.9313
   9.500  -0.0999   0.13945   0.13566   0.0937   0.0772   0.9503
  10.000  -0.0745   0.14410   0.14034   0.0883   0.0760   0.9653
  10.500  -0.0398   0.15014   0.14639   0.0823   0.0740   0.9743
  11.000  -0.0022   0.15635   0.15260   0.0757   0.0725   0.9808
  11.500   0.0370   0.16254   0.15879   0.0689   0.0712   0.9853
  12.000   0.0769   0.16883   0.16506   0.0622   0.0703   0.9895
  12.500   0.1187   0.17651   0.17273   0.0564   0.0696   0.9934
  13.500   0.1852   0.19163   0.18787   0.0416   0.0692   1.0001
  14.000   0.1725   0.19137   0.18752   0.0455   0.0689   1.0001
  14.500   0.1760   0.19371   0.18979   0.0465   0.0684   1.0001
  15.000   0.1869   0.19725   0.19327   0.0461   0.0669   1.0001
