  
       XFOIL         Version 6.97
  
 Calculated polar for: 000020                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000  -0.0337   0.01963   0.01206   0.0455   0.5220   0.6031
   2.500  -0.0106   0.01971   0.01213   0.0507   0.5127   0.6144
   3.000   0.0017   0.01987   0.01226   0.0577   0.5028   0.6261
   3.500   0.0172   0.02019   0.01263   0.0638   0.4927   0.6377
   4.000   0.0620   0.02030   0.01270   0.0649   0.4837   0.6493
   4.500   0.0706   0.02081   0.01332   0.0718   0.4733   0.6608
   5.000   0.0997   0.02118   0.01370   0.0752   0.4641   0.6730
   5.500   0.1314   0.02151   0.01399   0.0781   0.4548   0.6856
   6.000   0.1482   0.02223   0.01479   0.0830   0.4448   0.6983
   6.500   0.1926   0.02256   0.01510   0.0836   0.4362   0.7105
   7.000   0.2094   0.02348   0.01614   0.0880   0.4264   0.7229
   7.500   0.2411   0.02419   0.01689   0.0902   0.4175   0.7354
   8.000   0.2735   0.02489   0.01760   0.0922   0.4086   0.7482
   8.500   0.2948   0.02604   0.01887   0.0953   0.3995   0.7612
   9.000   0.3423   0.02644   0.01919   0.0952   0.3913   0.7742
   9.500   0.3495   0.02820   0.02114   0.0996   0.3820   0.7876
  10.000   0.3914   0.02888   0.02179   0.0999   0.3742   0.8009
  10.500   0.4037   0.03072   0.02376   0.1032   0.3651   0.8147
  11.000   0.4348   0.03192   0.02500   0.1045   0.3573   0.8284
  11.500   0.4553   0.03359   0.02672   0.1066   0.3488   0.8426
  12.000   0.4796   0.03536   0.02860   0.1082   0.3410   0.8557
  12.500   0.5077   0.03696   0.03024   0.1092   0.3332   0.8691
  13.000   0.5218   0.03937   0.03276   0.1114   0.3252   0.8834
  13.500   0.5538   0.04090   0.03430   0.1119   0.3181   0.8966
  14.000   0.5628   0.04404   0.03758   0.1138   0.3100   0.9096
  14.500   0.5978   0.04557   0.03908   0.1138   0.3033   0.9228
  15.000   0.6059   0.04963   0.04330   0.1145   0.2952   0.9334
