  
       XFOIL         Version 6.97
  
 Calculated polar for: 000742                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.6030   0.01696   0.00963  -0.0126   0.2626   0.9579
   2.500   0.7206   0.01769   0.01020  -0.0240   0.2533   0.9774
   3.000   0.8365   0.01789   0.01012  -0.0356   0.2452   0.9948
   3.500   0.9114   0.01789   0.01017  -0.0392   0.2387   1.0001
   4.000   0.9583   0.01830   0.01045  -0.0373   0.2337   1.0001
   4.500   1.0039   0.01881   0.01098  -0.0352   0.2284   1.0001
   5.000   1.0491   0.01926   0.01144  -0.0330   0.2236   1.0001
   5.500   1.0940   0.01993   0.01197  -0.0308   0.2194   1.0001
   6.000   1.1359   0.02051   0.01269  -0.0282   0.2148   1.0001
   6.500   1.1776   0.02101   0.01318  -0.0255   0.2100   1.0001
   7.000   1.2196   0.02183   0.01390  -0.0231   0.2066   1.0001
   7.500   1.2563   0.02266   0.01489  -0.0197   0.2028   1.0001
   8.000   1.2924   0.02338   0.01568  -0.0163   0.1988   1.0001
   8.500   1.3287   0.02410   0.01637  -0.0129   0.1956   1.0001
   9.000   1.3604   0.02524   0.01754  -0.0091   0.1920   1.0001
   9.500   1.3855   0.02623   0.01873  -0.0041   0.1887   1.0001
  10.000   1.4105   0.02719   0.01975   0.0008   0.1856   1.0001
  10.500   1.4364   0.02815   0.02068   0.0054   0.1828   1.0001
  11.000   1.4519   0.02962   0.02223   0.0113   0.1801   1.0001
  11.500   1.4382   0.03089   0.02373   0.0220   0.1777   1.0001
  12.000   1.4280   0.03240   0.02539   0.0310   0.1753   1.0001
  12.500   1.4270   0.03411   0.02720   0.0376   0.1730   1.0001
  13.000   1.4368   0.03588   0.02896   0.0422   0.1709   1.0001
  13.500   1.4341   0.03889   0.03208   0.0466   0.1686   1.0001
  14.000   1.3871   0.04533   0.03890   0.0496   0.1663   1.0001
  14.500   1.3320   0.05507   0.04899   0.0480   0.1634   1.0001
  15.000   1.3014   0.06332   0.05741   0.0460   0.1606   1.0001
