  
       XFOIL         Version 6.97
  
 Calculated polar for: 000472                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7685   0.01459   0.00739  -0.1024   0.7822   0.1399
   3.000   0.8193   0.01416   0.00696  -0.0895   0.7527   0.1605
   3.500   0.8283   0.01410   0.00688  -0.0792   0.7365   0.1703
   4.000   0.8467   0.01399   0.00679  -0.0712   0.7205   0.1830
   4.500   0.8660   0.01387   0.00668  -0.0633   0.7046   0.1977
   5.000   0.8878   0.01378   0.00659  -0.0561   0.6885   0.2172
   5.500   0.9162   0.01374   0.00655  -0.0505   0.6721   0.2483
   6.500   0.9411   0.01345   0.00774  -0.0306   0.6387   0.9092
   7.000   0.9621   0.01432   0.00865  -0.0229   0.6137   0.9279
   7.500   0.9887   0.01521   0.00949  -0.0167   0.5816   0.9407
   8.000   1.0362   0.01633   0.01064  -0.0158   0.5530   0.9502
   8.500   1.0750   0.01736   0.01166  -0.0134   0.5218   0.9591
   9.000   1.1395   0.01896   0.01325  -0.0175   0.4789   0.9633
   9.500   1.1779   0.02070   0.01488  -0.0164   0.4285   0.9711
  10.000   1.1957   0.02274   0.01674  -0.0119   0.3667   0.9767
  10.500   1.1909   0.02543   0.01908  -0.0039   0.2913   0.9813
  11.000   1.1797   0.02921   0.02238   0.0037   0.2013   0.9855
  11.500   1.1748   0.03342   0.02617   0.0090   0.1298   0.9891
  12.000   1.1801   0.03730   0.02987   0.0125   0.0963   0.9921
  12.500   1.1914   0.04102   0.03357   0.0148   0.0791   0.9946
  13.000   1.2033   0.04501   0.03760   0.0165   0.0687   0.9969
  13.500   1.2181   0.04908   0.04175   0.0174   0.0608   0.9990
  14.000   1.2256   0.05283   0.04561   0.0198   0.0553   1.0001
  14.500   1.2205   0.05600   0.04890   0.0253   0.0518   1.0001
  15.000   1.2151   0.05915   0.05212   0.0305   0.0488   1.0001
