  
       XFOIL         Version 6.97
  
 Calculated polar for: 000102                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.1908   0.04089   0.03749   0.0133   0.0099   1.0000
   4.000   0.2547   0.05505   0.05181   0.0147   0.0084   1.0000
   4.500   0.3023   0.05965   0.05661   0.0132   0.0083   1.0000
   5.000   0.3502   0.06394   0.06109   0.0102   0.0070   1.0000
   5.500   0.3667   0.07179   0.06893   0.0098   0.0038   1.0000
   6.000   0.4012   0.07624   0.07346   0.0052   0.0034   1.0000
   6.500   0.4198   0.08198   0.07920   0.0025   0.0032   1.0000
   7.000   0.4302   0.08752   0.08472   0.0002   0.0030   1.0000
   7.500   0.4297   0.09242   0.08955  -0.0007   0.0029   1.0000
   8.000   0.4359   0.09781   0.09488  -0.0025   0.0027   1.0000
   8.500   0.4447   0.10345   0.10048  -0.0044   0.0026   1.0000
   9.000   0.4546   0.10924   0.10622  -0.0063   0.0025   1.0000
   9.500   0.4650   0.11513   0.11207  -0.0082   0.0024   1.0000
  10.000   0.4758   0.12113   0.11803  -0.0102   0.0024   1.0000
  10.500   0.4869   0.12720   0.12411  -0.0122   0.0023   1.0000
  11.000   0.4983   0.13337   0.13025  -0.0142   0.0022   1.0000
  11.500   0.5101   0.13961   0.13647  -0.0164   0.0022   1.0000
  12.000   0.5223   0.14594   0.14278  -0.0186   0.0022   1.0000
  12.500   0.5350   0.15232   0.14914  -0.0210   0.0022   1.0000
  13.000   0.5481   0.15875   0.15556  -0.0235   0.0022   1.0000
  13.500   0.5616   0.16519   0.16199  -0.0261   0.0022   1.0000
  14.000   0.5756   0.17164   0.16843  -0.0288   0.0023   1.0000
  14.500   0.5899   0.17808   0.17487  -0.0317   0.0023   1.0000
  15.000   0.6046   0.18448   0.18129  -0.0346   0.0024   1.0000
