  
       XFOIL         Version 6.97
  
 Calculated polar for: 000123                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.3674   0.02115   0.01495  -0.0014   0.0347   1.0000
   4.000   0.4502   0.03174   0.02697   0.0061   0.0171   1.0000
   5.000   0.5076   0.04733   0.04326   0.0108   0.0147   1.0000
   5.500   0.5399   0.05379   0.05014   0.0125   0.0145   1.0000
   6.000   0.5751   0.06040   0.05714   0.0119   0.0133   1.0000
   6.500   0.5940   0.06817   0.06509   0.0098   0.0123   1.0000
   7.000   0.6029   0.07589   0.07288   0.0065   0.0116   1.0000
   7.500   0.5998   0.08296   0.07996   0.0031   0.0112   1.0000
   8.000   0.5945   0.08976   0.08670  -0.0005   0.0109   1.0000
   8.500   0.5959   0.09673   0.09361  -0.0035   0.0103   1.0000
   9.000   0.5992   0.10372   0.10061  -0.0057   0.0094   1.0000
