  
       XFOIL         Version 6.97
  
 Calculated polar for: 000216                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5394   0.01626   0.00846  -0.1132   0.6795   0.3151
   2.500   0.5949   0.01620   0.00848  -0.1129   0.6721   0.3223
   3.000   0.6398   0.01638   0.00866  -0.1105   0.6642   0.3302
   3.500   0.6973   0.01632   0.00871  -0.1106   0.6569   0.3377
   4.000   0.7395   0.01655   0.00897  -0.1077   0.6490   0.3459
   4.500   0.7974   0.01656   0.00909  -0.1079   0.6418   0.3542
   5.000   0.8370   0.01681   0.00945  -0.1045   0.6337   0.3629
   5.500   0.8951   0.01689   0.00959  -0.1046   0.6265   0.3725
   6.000   0.9276   0.01705   0.00989  -0.0997   0.6160   0.3806
   6.500   0.9592   0.01695   0.00980  -0.0943   0.6025   0.3900
   7.000   0.9925   0.01692   0.00986  -0.0894   0.5893   0.3986
   7.500   1.0258   0.01705   0.01004  -0.0846   0.5757   0.4087
   8.000   1.0504   0.01735   0.01042  -0.0785   0.5603   0.4189
   8.500   1.0721   0.01781   0.01099  -0.0721   0.5442   0.4283
   9.000   1.0855   0.01857   0.01185  -0.0647   0.5243   0.4392
   9.500   1.1027   0.01946   0.01279  -0.0583   0.5018   0.4505
  10.000   1.1081   0.02096   0.01436  -0.0507   0.4713   0.4610
  10.500   1.1016   0.02337   0.01666  -0.0423   0.4233   0.4721
  11.000   1.0691   0.02780   0.02071  -0.0320   0.3405   0.4810
  11.500   1.0114   0.03493   0.02727  -0.0214   0.2320   0.4869
  12.000   0.9585   0.04288   0.03464  -0.0133   0.1286   0.4934
  12.500   0.9417   0.04868   0.04023  -0.0087   0.0876   0.5056
  13.000   0.9432   0.05317   0.04475  -0.0056   0.0723   0.5240
  13.500   0.9490   0.05741   0.04911  -0.0030   0.0637   0.5503
