  
       XFOIL         Version 6.97
  
 Calculated polar for: 001471                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2598   0.01725   0.00830  -0.1061   0.2793   0.2344
   0.200   0.2812   0.01737   0.00837  -0.1055   0.2730   0.2364
   0.400   0.3035   0.01740   0.00843  -0.1050   0.2664   0.2388
   0.600   0.3253   0.01750   0.00845  -0.1044   0.2607   0.2416
   0.800   0.3476   0.01756   0.00844  -0.1039   0.2551   0.2442
   1.000   0.3697   0.01752   0.00836  -0.1035   0.2499   0.2466
   1.200   0.3915   0.01762   0.00844  -0.1029   0.2450   0.2487
   1.400   0.4137   0.01764   0.00852  -0.1024   0.2399   0.2510
   1.600   0.4357   0.01772   0.00856  -0.1018   0.2353   0.2536
   1.800   0.4580   0.01787   0.00862  -0.1014   0.2310   0.2565
   2.000   0.4804   0.01792   0.00863  -0.1009   0.2264   0.2594
   2.200   0.5023   0.01792   0.00867  -0.1003   0.2224   0.2620
   2.400   0.5243   0.01813   0.00884  -0.0998   0.2185   0.2647
   2.600   0.5465   0.01818   0.00893  -0.0992   0.2146   0.2676
   2.800   0.5686   0.01827   0.00897  -0.0987   0.2107   0.2707
   3.000   0.5909   0.01841   0.00901  -0.0982   0.2074   0.2736
   3.200   0.6130   0.01851   0.00918  -0.0977   0.2042   0.2764
   3.400   0.6350   0.01863   0.00934  -0.0971   0.2008   0.2794
   3.600   0.6570   0.01875   0.00945  -0.0965   0.1977   0.2829
   3.800   0.6792   0.01899   0.00957  -0.0960   0.1946   0.2864
   4.000   0.7013   0.01909   0.00972  -0.0955   0.1917   0.2894
   4.200   0.7228   0.01917   0.00987  -0.0948   0.1884   0.2924
   4.400   0.7445   0.01932   0.01001  -0.0942   0.1856   0.2958
   4.600   0.7664   0.01954   0.01015  -0.0936   0.1829   0.2996
   4.800   0.7886   0.01977   0.01037  -0.0932   0.1802   0.3032
   5.000   0.8100   0.01989   0.01058  -0.0925   0.1777   0.3065
   5.200   0.8312   0.02004   0.01075  -0.0917   0.1750   0.3103
   5.400   0.8523   0.02020   0.01086  -0.0910   0.1723   0.3142
   5.600   0.8744   0.02048   0.01109  -0.0906   0.1701   0.3181
   5.800   0.8957   0.02070   0.01138  -0.0899   0.1678   0.3215
   6.000   0.9167   0.02088   0.01162  -0.0891   0.1655   0.3258
   6.200   0.9377   0.02109   0.01180  -0.0883   0.1632   0.3304
   6.400   0.9585   0.02124   0.01199  -0.0876   0.1611   0.3342
   6.600   0.9797   0.02153   0.01226  -0.0870   0.1591   0.3383
   6.800   1.0008   0.02187   0.01258  -0.0863   0.1568   0.3426
   7.000   1.0209   0.02205   0.01283  -0.0854   0.1547   0.3469
   7.200   1.0409   0.02224   0.01309  -0.0846   0.1527   0.3511
   7.400   1.0610   0.02248   0.01335  -0.0837   0.1507   0.3562
   7.600   1.0813   0.02275   0.01357  -0.0829   0.1490   0.3609
   7.800   1.1023   0.02314   0.01394  -0.0823   0.1472   0.3656
   8.000   1.1223   0.02350   0.01436  -0.0814   0.1455   0.3705
   8.200   1.1416   0.02380   0.01472  -0.0804   0.1439   0.3760
   8.400   1.1604   0.02403   0.01505  -0.0794   0.1420   0.3806
   8.600   1.1792   0.02431   0.01535  -0.0783   0.1402   0.3862
   8.800   1.1985   0.02462   0.01565  -0.0774   0.1389   0.3919
   9.000   1.2174   0.02491   0.01594  -0.0764   0.1372   0.3969
   9.200   1.2390   0.02555   0.01651  -0.0760   0.1355   0.4034
   9.400   1.2547   0.02578   0.01688  -0.0745   0.1341   0.4092
   9.600   1.2719   0.02612   0.01733  -0.0732   0.1326   0.4144
   9.800   1.2890   0.02647   0.01772  -0.0719   0.1312   0.4214
  10.000   1.3056   0.02676   0.01809  -0.0706   0.1297   0.4276
  10.200   1.3223   0.02710   0.01845  -0.0693   0.1284   0.4344
  10.400   1.3389   0.02744   0.01880  -0.0680   0.1272   0.4411
  10.600   1.3570   0.02793   0.01927  -0.0670   0.1260   0.4484
  10.800   1.3756   0.02862   0.01998  -0.0662   0.1246   0.4560
  11.000   1.3870   0.02901   0.02052  -0.0641   0.1235   0.4630
  11.200   1.4008   0.02947   0.02108  -0.0624   0.1225   0.4708
  11.400   1.4129   0.02983   0.02155  -0.0606   0.1209   0.4788
  11.600   1.4272   0.03037   0.02217  -0.0591   0.1199   0.4879
  11.800   1.4402   0.03071   0.02254  -0.0574   0.1186   0.4976
  12.000   1.4542   0.03113   0.02301  -0.0559   0.1176   0.5070
  12.200   1.4686   0.03161   0.02351  -0.0545   0.1167   0.5181
  12.400   1.4844   0.03226   0.02416  -0.0533   0.1157   0.5316
  12.600   1.4983   0.03313   0.02509  -0.0520   0.1145   0.5452
  12.800   1.5062   0.03372   0.02586  -0.0499   0.1137   0.5591
  13.000   1.5130   0.03438   0.02670  -0.0476   0.1127   0.5759
  13.200   1.5197   0.03505   0.02756  -0.0455   0.1115   0.5984
  13.600   1.5328   0.03587   0.02910  -0.0410   0.1097   1.0001
  13.800   1.5417   0.03667   0.02990  -0.0393   0.1090   1.0001
  14.000   1.5507   0.03734   0.03056  -0.0376   0.1081   1.0001
  14.200   1.5605   0.03808   0.03127  -0.0361   0.1073   1.0001
  14.400   1.5711   0.03884   0.03197  -0.0347   0.1063   1.0001
  14.600   1.5815   0.03996   0.03307  -0.0334   0.1055   1.0001
  14.800   1.5865   0.04133   0.03449  -0.0317   0.1047   1.0001
  15.000   1.5850   0.04275   0.03606  -0.0297   0.1042   1.0001
