  
       XFOIL         Version 6.97
  
 Calculated polar for: 000354                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.4472   0.01324   0.00715  -0.1163   0.6822   0.3172
   2.500   0.4780   0.01443   0.00751  -0.1100   0.5105   0.3207
   3.000   0.5181   0.01514   0.00779  -0.1060   0.4189   0.3256
   3.500   0.5634   0.01561   0.00787  -0.1031   0.3489   0.3316
   4.000   0.6099   0.01617   0.00827  -0.1004   0.2893   0.3359
   4.500   0.6579   0.01673   0.00859  -0.0980   0.2353   0.3416
   5.000   0.7062   0.01728   0.00888  -0.0957   0.1880   0.3473
   5.500   0.7535   0.01805   0.00953  -0.0931   0.1490   0.3526
   6.000   0.8012   0.01882   0.01009  -0.0907   0.1202   0.3591
   6.500   0.8476   0.01958   0.01081  -0.0880   0.0997   0.3643
   7.000   0.8913   0.02058   0.01174  -0.0848   0.0855   0.3705
   7.500   0.9353   0.02143   0.01256  -0.0817   0.0746   0.3771
   8.000   0.9762   0.02246   0.01367  -0.0781   0.0668   0.3824
   8.500   1.0157   0.02371   0.01487  -0.0744   0.0608   0.3897
   9.000   1.0561   0.02478   0.01604  -0.0709   0.0555   0.3954
  10.000   1.1313   0.02781   0.01915  -0.0635   0.0479   0.4091
  10.500   1.1665   0.02942   0.02101  -0.0595   0.0451   0.4155
  11.000   1.1991   0.03098   0.02258  -0.0554   0.0425   0.4227
  11.500   1.2279   0.03333   0.02512  -0.0511   0.0404   0.4285
  12.000   1.2524   0.03518   0.02719  -0.0463   0.0383   0.4366
  12.500   1.2748   0.03748   0.02968  -0.0418   0.0369   0.4427
  13.000   1.2949   0.04057   0.03283  -0.0376   0.0354   0.4500
  13.500   1.3032   0.04405   0.03667  -0.0328   0.0345   0.4562
  14.000   1.3046   0.04812   0.04114  -0.0285   0.0335   0.4626
  14.500   1.3005   0.05302   0.04633  -0.0253   0.0324   0.4687
  15.000   1.2908   0.05908   0.05277  -0.0236   0.0320   0.4735
