  
       XFOIL         Version 6.97
  
 Calculated polar for: 001391                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.9508   0.03331   0.02649  -0.1856   0.5327   0.1428
   3.000   0.9778   0.02933   0.02219  -0.1820   0.5295   0.1403
   3.500   1.0105   0.02494   0.01711  -0.1792   0.5261   0.1495
   4.000   1.0528   0.02423   0.01620  -0.1769   0.5196   0.1543
   4.500   1.0729   0.02364   0.01539  -0.1707   0.5106   0.1593
   5.000   1.0949   0.02358   0.01528  -0.1648   0.4991   0.1626
   5.500   1.0986   0.02404   0.01573  -0.1563   0.4878   0.1673
   6.000   1.0968   0.02501   0.01658  -0.1477   0.4699   0.1709
   6.500   1.0687   0.02831   0.01990  -0.1369   0.4344   0.1726
   7.000   1.0190   0.03473   0.02605  -0.1259   0.3746   0.1736
   8.000   0.8980   0.05345   0.04436  -0.1079   0.2519   0.1745
   8.500   0.8340   0.06463   0.05537  -0.1006   0.1649   0.1748
   9.000   0.7930   0.07429   0.06487  -0.0956   0.0445   0.1758
   9.500   0.7970   0.07959   0.07021  -0.0931   0.0330   0.1803
  10.000   0.8035   0.08465   0.07546  -0.0910   0.0305   0.1841
  10.500   0.8070   0.09015   0.08115  -0.0888   0.0287   0.1881
  11.000   0.8082   0.09605   0.08714  -0.0867   0.0265   0.1925
  11.500   0.8062   0.10241   0.09365  -0.0848   0.0254   0.1958
  12.000   0.8046   0.10874   0.10012  -0.0829   0.0242   0.1998
  12.500   0.8127   0.11391   0.10532  -0.0814   0.0236   0.2057
  13.000   0.8229   0.11868   0.11021  -0.0801   0.0234   0.2100
  13.500   0.8369   0.12284   0.11441  -0.0787   0.0227   0.2169
  14.000   0.8574   0.12595   0.11759  -0.0774   0.0226   0.2235
  14.500   0.8860   0.12765   0.11924  -0.0758   0.0229   0.2323
  15.000   0.9350   0.12549   0.11697  -0.0734   0.0241   0.2424
