  
       XFOIL         Version 6.97
  
 Calculated polar for: 000813                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.0602   0.01652   0.00935   0.0592   0.5332   0.6644
   2.500   0.0800   0.01675   0.00935   0.0650   0.4993   0.6706
   3.000   0.1110   0.01730   0.00982   0.0687   0.4667   0.6750
   3.500   0.1387   0.01776   0.01012   0.0726   0.4379   0.6808
   4.000   0.1700   0.01818   0.01043   0.0758   0.4126   0.6863
   4.500   0.2044   0.01882   0.01100   0.0783   0.3900   0.6913
   5.000   0.2378   0.01932   0.01138   0.0807   0.3697   0.6980
   5.500   0.2745   0.01993   0.01197   0.0825   0.3514   0.7026
   6.000   0.3114   0.02058   0.01259   0.0842   0.3356   0.7085
   6.500   0.3481   0.02121   0.01315   0.0857   0.3210   0.7148
   7.000   0.3859   0.02195   0.01392   0.0870   0.3076   0.7201
   7.500   0.4234   0.02267   0.01455   0.0881   0.2957   0.7270
   8.000   0.4611   0.02350   0.01541   0.0892   0.2845   0.7322
   8.500   0.4980   0.02436   0.01622   0.0902   0.2740   0.7392
   9.000   0.5343   0.02524   0.01721   0.0911   0.2644   0.7448
   9.500   0.5712   0.02622   0.01818   0.0919   0.2555   0.7516
  10.000   0.6065   0.02725   0.01923   0.0927   0.2470   0.7581
  10.500   0.6404   0.02840   0.02047   0.0936   0.2390   0.7649
  11.000   0.6777   0.02947   0.02148   0.0940   0.2316   0.7715
  11.500   0.7074   0.03089   0.02307   0.0949   0.2247   0.7791
  12.000   0.7454   0.03202   0.02416   0.0951   0.2185   0.7857
  12.500   0.7709   0.03377   0.02607   0.0960   0.2121   0.7938
  13.000   0.8069   0.03500   0.02729   0.0963   0.2062   0.8008
  13.500   0.8292   0.03708   0.02958   0.0972   0.2008   0.8089
  14.000   0.8581   0.03883   0.03139   0.0975   0.1957   0.8171
  14.500   0.8843   0.04080   0.03348   0.0979   0.1907   0.8251
  15.000   0.9042   0.04321   0.03605   0.0984   0.1857   0.8339
