  
       XFOIL         Version 6.97
  
 Calculated polar for: 001249                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.8023   0.01739   0.00947  -0.1051   0.6456   0.1386
   3.500   0.8846   0.01708   0.00913  -0.1113   0.6385   0.1476
   4.000   0.9319   0.01711   0.00931  -0.1098   0.6296   0.1538
   4.500   0.9891   0.01709   0.00936  -0.1105   0.6217   0.1624
   5.000   1.0291   0.01694   0.00918  -0.1071   0.6083   0.1705
   5.500   1.0498   0.01691   0.00921  -0.0995   0.5942   0.1767
   6.000   1.0450   0.01699   0.00936  -0.0863   0.5815   0.1826
   6.500   1.0295   0.01707   0.00950  -0.0709   0.5691   0.1866
   7.000   1.0279   0.01720   0.00963  -0.0588   0.5551   0.1933
   7.500   1.0264   0.01737   0.00989  -0.0470   0.5389   0.1995
   8.000   1.0265   0.01776   0.01027  -0.0360   0.5174   0.2076
   8.500   1.0181   0.01860   0.01112  -0.0241   0.4864   0.2141
   9.000   0.9894   0.02069   0.01295  -0.0099   0.4195   0.2193
  10.000   0.8599   0.03260   0.02344   0.0204   0.1442   0.2201
  11.000   0.8223   0.04262   0.03311   0.0336   0.0491   0.2332
  11.500   0.8253   0.04645   0.03703   0.0375   0.0431   0.2444
  12.000   0.8267   0.05061   0.04128   0.0411   0.0395   0.2563
  12.500   0.8324   0.05454   0.04528   0.0440   0.0365   0.2732
  13.000   0.8371   0.05856   0.04938   0.0469   0.0343   0.2963
  13.500   0.8602   0.06147   0.05394   0.0486   0.0314   0.9611
  14.000   0.9570   0.06863   0.06114   0.0327   0.0281   0.9854
  14.500   1.0495   0.07293   0.06546   0.0204   0.0257   0.9922
  15.000   1.1366   0.07475   0.06734   0.0127   0.0237   0.9969
