  
       XFOIL         Version 6.97
  
 Calculated polar for: 001473                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.400   0.8528   0.05386   0.04877  -0.1602   0.6992   0.2777
   1.000   0.3736   0.05296   0.04815  -0.1096   0.6499   0.2873
   1.200   0.4048   0.05263   0.04784  -0.1094   0.6505   0.2877
   1.400   0.4369   0.05214   0.04736  -0.1095   0.6507   0.2882
   1.600   0.4707   0.05140   0.04662  -0.1105   0.6510   0.2887
   1.800   0.5049   0.05085   0.04608  -0.1112   0.6514   0.2891
   2.000   0.5415   0.05003   0.04526  -0.1125   0.6516   0.2896
   2.200   0.5815   0.04912   0.04435  -0.1141   0.6518   0.2902
   2.400   0.6249   0.04836   0.04357  -0.1159   0.6523   0.2910
   2.600   0.6840   0.04641   0.04157  -0.1211   0.6527   0.2922
   2.800   0.7610   0.04371   0.03877  -0.1305   0.6539   0.2944
   3.600   0.8292   0.03924   0.03428  -0.1398   0.6373   0.3057
   4.200   0.9571   0.03395   0.02885  -0.1614   0.6273   0.3192
   4.400   0.9949   0.03331   0.02818  -0.1631   0.6257   0.3198
   4.800   0.9944   0.03460   0.02956  -0.1579   0.6136   0.3214
   5.000   1.0342   0.03373   0.02866  -0.1608   0.6115   0.3236
   5.200   1.2303   0.02543   0.01969  -0.2049   0.6103   0.3484
   5.400   1.2161   0.02670   0.02105  -0.2001   0.6029   0.3490
   5.600   1.2326   0.02686   0.02123  -0.1992   0.5982   0.3499
   5.800   1.2610   0.02659   0.02096  -0.1996   0.5950   0.3513
   6.000   1.2526   0.02776   0.02219  -0.1960   0.5871   0.3524
   6.200   1.2706   0.02790   0.02231  -0.1955   0.5820   0.3542
   6.400   1.3247   0.02665   0.02074  -0.2018   0.5780   0.3606
   6.600   1.3071   0.02830   0.02250  -0.1971   0.5687   0.3613
   6.800   1.3308   0.02813   0.02234  -0.1970   0.5641   0.3625
   7.000   1.3249   0.02944   0.02371  -0.1938   0.5551   0.3630
   7.200   1.3422   0.02962   0.02390  -0.1930   0.5494   0.3641
   7.400   1.3432   0.03070   0.02501  -0.1906   0.5407   0.3649
   7.600   1.3574   0.03105   0.02533  -0.1895   0.5330   0.3663
   7.800   1.3575   0.03230   0.02661  -0.1873   0.5230   0.3675
   8.000   1.3745   0.03256   0.02679  -0.1867   0.5150   0.3694
   8.200   1.3761   0.03386   0.02809  -0.1849   0.5040   0.3712
   8.400   1.3852   0.03479   0.02894  -0.1841   0.4936   0.3733
   8.600   1.3991   0.03545   0.02944  -0.1838   0.4831   0.3761
   8.800   1.4005   0.03676   0.03076  -0.1818   0.4707   0.3772
   9.000   1.4018   0.03814   0.03212  -0.1797   0.4577   0.3780
   9.200   1.4054   0.03943   0.03339  -0.1780   0.4454   0.3789
   9.400   1.4086   0.04075   0.03466  -0.1762   0.4329   0.3798
   9.600   1.4082   0.04235   0.03620  -0.1741   0.4187   0.3810
   9.800   1.4096   0.04388   0.03765  -0.1723   0.4056   0.3822
  10.000   1.4099   0.04556   0.03927  -0.1704   0.3924   0.3839
  10.200   1.4118   0.04722   0.04086  -0.1690   0.3794   0.3854
  10.400   1.4130   0.04898   0.04254  -0.1676   0.3664   0.3872
  10.600   1.4177   0.05059   0.04403  -0.1666   0.3553   0.3894
  10.800   1.4197   0.05242   0.04571  -0.1655   0.3436   0.3910
  11.000   1.4203   0.05420   0.04747  -0.1639   0.3324   0.3924
  11.200   1.4234   0.05589   0.04914  -0.1627   0.3224   0.3931
  11.400   1.4254   0.05754   0.05077  -0.1612   0.3139   0.3943
  11.600   1.4286   0.05921   0.05243  -0.1599   0.3054   0.3955
  11.800   1.4321   0.06080   0.05401  -0.1586   0.2981   0.3970
  12.000   1.4370   0.06238   0.05555  -0.1576   0.2907   0.3987
  12.200   1.4426   0.06396   0.05710  -0.1567   0.2837   0.3999
  12.400   1.4477   0.06561   0.05870  -0.1559   0.2768   0.4014
  12.600   1.4557   0.06702   0.06003  -0.1552   0.2714   0.4043
  12.800   1.4644   0.06848   0.06144  -0.1548   0.2657   0.4062
  13.000   1.4677   0.07024   0.06311  -0.1538   0.2591   0.4074
  13.200   1.4755   0.07166   0.06463  -0.1531   0.2541   0.4086
  13.400   1.4829   0.07304   0.06600  -0.1524   0.2497   0.4096
  13.600   1.4893   0.07435   0.06726  -0.1513   0.2455   0.4113
  13.800   1.4941   0.07610   0.06911  -0.1505   0.2401   0.4128
  14.000   1.5022   0.07742   0.07043  -0.1499   0.2365   0.4147
  14.200   1.5092   0.07885   0.07177  -0.1492   0.2323   0.4173
  14.400   1.5177   0.08031   0.07327  -0.1487   0.2287   0.4187
  14.600   1.5251   0.08196   0.07487  -0.1484   0.2245   0.4219
  14.800   1.5331   0.08332   0.07618  -0.1478   0.2211   0.4228
  15.000   1.5409   0.08462   0.07751  -0.1471   0.2175   0.4244
