  
       XFOIL         Version 6.97
  
 Calculated polar for: 001476                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.200   0.8451   0.02899   0.02072  -0.0352   0.4131   0.1154
   0.400   0.8655   0.02912   0.02087  -0.0352   0.4120   0.1237
   0.600   0.8853   0.02918   0.02095  -0.0351   0.4109   0.1314
   0.800   0.9045   0.02929   0.02105  -0.0349   0.4102   0.1392
   1.000   0.9239   0.02926   0.02095  -0.0345   0.4091   0.1465
   1.200   0.9426   0.02925   0.02092  -0.0341   0.4081   0.1559
   1.400   0.9603   0.02937   0.02102  -0.0336   0.4072   0.1647
   1.600   0.9766   0.02980   0.02144  -0.0331   0.4062   0.1734
   1.800   0.9905   0.03034   0.02208  -0.0327   0.4049   0.1827
   2.000   1.0025   0.03105   0.02290  -0.0321   0.4034   0.1934
   2.200   1.0128   0.03171   0.02368  -0.0313   0.4019   0.2010
   2.400   1.0219   0.03237   0.02442  -0.0302   0.4003   0.2105
   2.600   1.0293   0.03328   0.02540  -0.0291   0.3992   0.2202
   2.800   1.0388   0.03370   0.02586  -0.0279   0.3976   0.2325
   3.000   1.0433   0.03431   0.02651  -0.0259   0.3965   0.2420
   3.200   1.0486   0.03464   0.02689  -0.0238   0.3956   0.2561
   3.400   1.0561   0.03463   0.02687  -0.0217   0.3947   0.2743
   3.600   1.0622   0.03479   0.02705  -0.0194   0.3939   0.2979
   3.800   1.0598   0.03488   0.02729  -0.0156   0.3931   0.3922
   4.000   1.0276   0.03482   0.02761  -0.0066   0.3924   0.6643
