  
       XFOIL         Version 6.97
  
 Calculated polar for: 000655                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.5877   0.01726   0.01025  -0.0788   0.7486   0.1955
   3.000   0.6376   0.01661   0.00967  -0.0761   0.7327   0.2025
   3.500   0.6972   0.01582   0.00889  -0.0755   0.7131   0.2095
   4.000   0.6986   0.01598   0.00908  -0.0632   0.6871   0.2140
   4.500   0.7213   0.01598   0.00898  -0.0556   0.6436   0.2203
   5.000   0.7163   0.01684   0.00925  -0.0428   0.5160   0.2245
   5.500   0.6632   0.01981   0.01132  -0.0234   0.3663   0.2263
   6.000   0.6613   0.02184   0.01287  -0.0138   0.2962   0.2318
   6.500   0.6828   0.02323   0.01409  -0.0085   0.2585   0.2380
   7.000   0.7108   0.02438   0.01506  -0.0041   0.2343   0.2459
   7.500   0.7423   0.02541   0.01609  -0.0003   0.2173   0.2542
   8.000   0.7753   0.02639   0.01704   0.0032   0.2027   0.2634
   8.500   0.8072   0.02743   0.01802   0.0069   0.1907   0.2732
   9.000   0.8395   0.02843   0.01903   0.0104   0.1799   0.2841
   9.500   0.8717   0.02942   0.02004   0.0140   0.1705   0.2949
  10.000   0.9041   0.03038   0.02107   0.0174   0.1620   0.3072
  10.500   0.9357   0.03144   0.02216   0.0210   0.1545   0.3215
  11.000   0.9666   0.03251   0.02326   0.0244   0.1480   0.3373
  11.500   0.9976   0.03361   0.02446   0.0279   0.1416   0.3558
  12.000   1.0271   0.03474   0.02558   0.0315   0.1358   0.3788
  12.500   1.0527   0.03588   0.02693   0.0357   0.1306   0.4116
  13.000   1.2613   0.04224   0.03446   0.0007   0.1187   0.9842
  13.500   1.4152   0.04607   0.03834  -0.0234   0.1107   1.0001
  14.000   1.4365   0.04800   0.04026  -0.0196   0.1073   1.0001
  14.500   1.4587   0.05000   0.04227  -0.0159   0.1038   1.0001
  15.000   1.4749   0.05241   0.04483  -0.0119   0.1006   1.0001
