  
       XFOIL         Version 6.97
  
 Calculated polar for: 000951                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1241   0.01374   0.00741  -0.1735   0.7046   0.2072
   2.500   1.1604   0.01386   0.00734  -0.1688   0.6489   0.2233
   3.000   1.1640   0.01533   0.00804  -0.1583   0.5246   0.2352
   3.500   1.1542   0.01789   0.00987  -0.1468   0.4185   0.2456
   4.000   1.1688   0.01975   0.01136  -0.1400   0.3626   0.2594
   4.500   1.1943   0.02122   0.01263  -0.1352   0.3286   0.2752
   5.000   1.2245   0.02250   0.01379  -0.1312   0.3046   0.2926
   5.500   1.2558   0.02379   0.01497  -0.1276   0.2864   0.3119
   6.000   1.2893   0.02497   0.01611  -0.1243   0.2707   0.3331
   6.500   1.3229   0.02619   0.01730  -0.1212   0.2578   0.3562
   7.000   1.3572   0.02742   0.01855  -0.1184   0.2463   0.3838
   7.500   1.3925   0.02861   0.01981  -0.1157   0.2359   0.4199
   8.000   1.4262   0.02980   0.02112  -0.1129   0.2269   0.4954
