  
       XFOIL         Version 6.97
  
 Calculated polar for: 001491                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   1.0600   0.02251   0.01647  -0.2550   0.7001   0.1725
   0.200   1.0907   0.02242   0.01636  -0.2562   0.6989   0.1744
   0.400   1.0856   0.02297   0.01700  -0.2518   0.6937   0.1755
   0.600   1.1056   0.02280   0.01676  -0.2516   0.6909   0.1781
   0.800   1.1349   0.02228   0.01600  -0.2531   0.6890   0.1814
   1.000   1.1625   0.02201   0.01577  -0.2539   0.6874   0.1834
   1.200   1.1922   0.02187   0.01565  -0.2548   0.6859   0.1854
   1.400   1.2250   0.02165   0.01540  -0.2564   0.6847   0.1882
   1.600   1.2216   0.02218   0.01599  -0.2521   0.6795   0.1898
   1.800   1.2408   0.02199   0.01567  -0.2516   0.6760   0.1930
   2.000   1.2708   0.02144   0.01510  -0.2527   0.6732   0.1954
   2.200   1.3083   0.02090   0.01453  -0.2548   0.6708   0.1978
   2.400   1.3180   0.02100   0.01466  -0.2524   0.6661   0.1998
   2.600   1.3264   0.02107   0.01473  -0.2499   0.6613   0.2020
   2.800   1.3545   0.02076   0.01427  -0.2507   0.6585   0.2059
   3.000   1.3877   0.02039   0.01391  -0.2523   0.6562   0.2088
   3.200   1.4061   0.02043   0.01398  -0.2514   0.6529   0.2108
   3.400   1.3971   0.02086   0.01449  -0.2460   0.6476   0.2120
   3.600   1.4189   0.02074   0.01433  -0.2457   0.6443   0.2150
   3.800   1.4509   0.02041   0.01384  -0.2471   0.6417   0.2189
   4.000   1.4835   0.02016   0.01361  -0.2487   0.6392   0.2219
   4.200   1.4694   0.02095   0.01451  -0.2427   0.6333   0.2226
   4.400   1.4868   0.02104   0.01463  -0.2417   0.6294   0.2254
   4.600   1.5150   0.02079   0.01430  -0.2424   0.6265   0.2294
   4.800   1.5318   0.02089   0.01433  -0.2415   0.6224   0.2326
   5.000   1.5294   0.02152   0.01505  -0.2376   0.6163   0.2341
   5.200   1.5499   0.02148   0.01504  -0.2371   0.6124   0.2368
   5.400   1.5817   0.02115   0.01463  -0.2383   0.6092   0.2410
   5.600   1.5673   0.02230   0.01588  -0.2328   0.6022   0.2424
   5.800   1.5834   0.02244   0.01595  -0.2318   0.5975   0.2458
   6.000   1.6133   0.02208   0.01557  -0.2326   0.5938   0.2491
   6.200   1.5995   0.02339   0.01700  -0.2275   0.5862   0.2501
   6.400   1.6152   0.02359   0.01718  -0.2264   0.5811   0.2531
