  
       XFOIL         Version 6.97
  
 Calculated polar for: 001456                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1071   0.01901   0.01286  -0.1900   0.6746   0.6319
   2.200   1.1381   0.01877   0.01260  -0.1916   0.6728   0.6419
   2.400   1.1749   0.01840   0.01220  -0.1942   0.6711   0.6526
   2.600   1.2148   0.01790   0.01165  -0.1973   0.6690   0.6631
   3.400   1.2923   0.01764   0.01145  -0.1955   0.6545   0.7028
   3.600   1.2693   0.01861   0.01257  -0.1880   0.6480   0.7121
   3.800   1.2884   0.01859   0.01259  -0.1876   0.6445   0.7238
   4.000   1.3186   0.01828   0.01228  -0.1890   0.6420   0.7367
   4.200   1.3538   0.01791   0.01188  -0.1913   0.6398   0.7510
   4.400   1.3383   0.01886   0.01298  -0.1853   0.6338   0.7636
   4.600   1.3528   0.01899   0.01317  -0.1842   0.6299   0.7793
   4.800   1.3797   0.01872   0.01292  -0.1850   0.6270   0.7977
   5.000   1.4119   0.01831   0.01252  -0.1866   0.6245   0.8213
   5.200   1.3910   0.01933   0.01377  -0.1798   0.6177   0.8580
   5.400   1.4011   0.01917   0.01371  -0.1776   0.6134   1.0001
   5.600   1.4321   0.01889   0.01334  -0.1793   0.6102   1.0001
   5.800   1.4291   0.01980   0.01429  -0.1758   0.6040   1.0001
   6.000   1.4401   0.02022   0.01471  -0.1745   0.5987   1.0001
   6.200   1.4664   0.02005   0.01447  -0.1754   0.5950   1.0001
   6.400   1.4693   0.02086   0.01531  -0.1729   0.5894   1.0001
   6.600   1.4749   0.02152   0.01596  -0.1708   0.5830   1.0001
   6.800   1.5009   0.02135   0.01574  -0.1716   0.5792   1.0001
   7.000   1.4944   0.02262   0.01706  -0.1680   0.5711   1.0001
   7.200   1.5085   0.02296   0.01737  -0.1671   0.5655   1.0001
   7.400   1.5181   0.02354   0.01794  -0.1657   0.5589   1.0001
   7.600   1.5210   0.02447   0.01888  -0.1635   0.5511   1.0001
   7.800   1.5366   0.02477   0.01913  -0.1629   0.5449   1.0001
   8.000   1.5356   0.02602   0.02041  -0.1603   0.5360   1.0001
   8.200   1.5483   0.02649   0.02083  -0.1593   0.5289   1.0001
   8.400   1.5499   0.02767   0.02202  -0.1572   0.5198   1.0001
   8.600   1.5571   0.02854   0.02288  -0.1557   0.5112   1.0001
   8.800   1.5641   0.02943   0.02373  -0.1542   0.5020   1.0001
   9.000   1.5662   0.03072   0.02503  -0.1522   0.4918   1.0001
   9.200   1.5716   0.03176   0.02602  -0.1506   0.4813   1.0001
   9.400   1.5751   0.03296   0.02716  -0.1488   0.4695   1.0001
   9.600   1.5748   0.03450   0.02868  -0.1467   0.4568   1.0001
   9.800   1.5766   0.03592   0.03005  -0.1449   0.4448   1.0001
  10.000   1.5771   0.03744   0.03150  -0.1430   0.4313   1.0001
  10.200   1.5770   0.03905   0.03303  -0.1411   0.4180   1.0001
  10.400   1.5773   0.04065   0.03456  -0.1392   0.4053   1.0001
  10.600   1.5758   0.04246   0.03631  -0.1373   0.3920   1.0001
  10.800   1.5753   0.04423   0.03802  -0.1355   0.3792   1.0001
  11.000   1.5732   0.04615   0.03988  -0.1337   0.3660   1.0001
  11.200   1.5754   0.04772   0.04140  -0.1322   0.3565   1.0001
  11.400   1.5731   0.04971   0.04330  -0.1305   0.3447   1.0001
  11.600   1.5730   0.05158   0.04514  -0.1290   0.3334   1.0001
  11.800   1.5751   0.05328   0.04681  -0.1277   0.3244   1.0001
  12.000   1.5764   0.05501   0.04846  -0.1264   0.3161   1.0001
  12.200   1.5793   0.05670   0.05015  -0.1253   0.3074   1.0001
  12.400   1.5810   0.05843   0.05184  -0.1241   0.2998   1.0001
  12.600   1.5832   0.06017   0.05357  -0.1230   0.2915   1.0001
  12.800   1.5873   0.06171   0.05506  -0.1220   0.2855   1.0001
  13.000   1.5912   0.06334   0.05670  -0.1211   0.2789   1.0001
  13.200   1.5946   0.06492   0.05821  -0.1201   0.2733   1.0001
  13.400   1.5986   0.06662   0.05995  -0.1193   0.2663   1.0001
  13.600   1.6018   0.06830   0.06159  -0.1184   0.2608   1.0001
  13.800   1.6073   0.06978   0.06308  -0.1177   0.2560   1.0001
  14.000   1.6115   0.07141   0.06472  -0.1170   0.2504   1.0001
  14.200   1.6169   0.07288   0.06613  -0.1163   0.2463   1.0001
  14.400   1.6220   0.07443   0.06773  -0.1156   0.2417   1.0001
  14.600   1.6258   0.07615   0.06947  -0.1150   0.2366   1.0001
  14.800   1.6310   0.07760   0.07085  -0.1143   0.2323   1.0001
  15.000   1.6360   0.07917   0.07249  -0.1138   0.2282   1.0001
