  
       XFOIL         Version 6.97
  
 Calculated polar for: 001451                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5089   0.01864   0.00929  -0.1020   0.2167   0.2589
   2.500   0.5649   0.01877   0.00950  -0.1007   0.2088   0.2654
   3.000   0.6219   0.01914   0.00976  -0.0995   0.2013   0.2729
   3.500   0.6776   0.01945   0.01007  -0.0982   0.1941   0.2800
   4.000   0.7335   0.01976   0.01041  -0.0967   0.1876   0.2885
   4.500   0.7895   0.02035   0.01093  -0.0955   0.1813   0.2970
   5.000   0.8436   0.02063   0.01135  -0.0937   0.1754   0.3055
   5.500   0.8986   0.02121   0.01183  -0.0922   0.1704   0.3149
   6.000   0.9522   0.02176   0.01254  -0.0905   0.1653   0.3240
   6.500   1.0047   0.02223   0.01302  -0.0886   0.1604   0.3344
   7.000   1.0578   0.02311   0.01389  -0.0868   0.1561   0.3457
   7.500   1.1075   0.02365   0.01460  -0.0844   0.1514   0.3575
   8.000   1.1584   0.02438   0.01531  -0.0824   0.1477   0.3688
   8.500   1.2070   0.02535   0.01644  -0.0800   0.1442   0.3815
   9.000   1.2531   0.02615   0.01738  -0.0772   0.1404   0.3954
   9.500   1.3000   0.02701   0.01825  -0.0746   0.1373   0.4102
  10.000   1.3441   0.02834   0.01971  -0.0718   0.1341   0.4253
  10.500   1.3813   0.02938   0.02099  -0.0679   0.1309   0.4409
  11.000   1.4181   0.03042   0.02217  -0.0639   0.1284   0.4589
  11.500   1.4592   0.03170   0.02343  -0.0609   0.1257   0.4799
  12.000   1.4852   0.03348   0.02551  -0.0560   0.1232   0.5011
  12.500   1.5063   0.03514   0.02750  -0.0508   0.1208   0.5254
  13.000   1.5300   0.03647   0.02900  -0.0461   0.1181   0.5582
  14.000   1.5701   0.04039   0.03375  -0.0371   0.1143   1.0001
  14.500   1.5655   0.04403   0.03771  -0.0319   0.1126   1.0001
  15.000   1.5557   0.04867   0.04263  -0.0281   0.1109   1.0001
