  
       XFOIL         Version 6.97
  
 Calculated polar for: 001252                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3469   0.01361   0.00591  -0.0095   0.4488   0.5155
   2.500   0.4012   0.01368   0.00603  -0.0088   0.4341   0.5353
   3.000   0.4551   0.01380   0.00619  -0.0081   0.4200   0.5568
   3.500   0.5086   0.01397   0.00637  -0.0074   0.4061   0.5811
   4.000   0.5611   0.01412   0.00660  -0.0065   0.3919   0.6084
   4.500   0.6125   0.01426   0.00689  -0.0055   0.3783   0.6407
   5.000   0.6625   0.01442   0.00722  -0.0043   0.3645   0.6806
   6.000   0.7638   0.01468   0.00823  -0.0016   0.3389   0.8717
   6.500   0.8653   0.01553   0.00912  -0.0103   0.3228   0.9669
   7.000   0.9626   0.01639   0.00988  -0.0188   0.3072   0.9946
   7.500   1.0169   0.01707   0.01048  -0.0195   0.2951   1.0001
   8.000   1.0420   0.01778   0.01108  -0.0146   0.2853   1.0001
   8.500   1.0644   0.01849   0.01176  -0.0093   0.2759   1.0001
   9.000   1.0773   0.01931   0.01257  -0.0028   0.2668   1.0001
   9.500   1.0997   0.02039   0.01354   0.0015   0.2585   1.0001
  10.000   1.1234   0.02170   0.01489   0.0048   0.2491   1.0001
  10.500   1.1506   0.02323   0.01642   0.0071   0.2406   1.0001
  11.000   1.1787   0.02489   0.01799   0.0090   0.2325   1.0001
  11.500   1.2020   0.02696   0.02018   0.0106   0.2240   1.0001
  12.000   1.2271   0.02907   0.02225   0.0120   0.2165   1.0001
  12.500   1.2485   0.03154   0.02477   0.0131   0.2090   1.0001
  13.000   1.2684   0.03424   0.02751   0.0141   0.2018   1.0001
  13.500   1.2877   0.03702   0.03027   0.0150   0.1951   1.0001
  14.000   1.3027   0.04031   0.03367   0.0156   0.1887   1.0001
  14.500   1.3201   0.04344   0.03677   0.0161   0.1824   1.0001
  15.000   1.3301   0.04752   0.04100   0.0162   0.1765   1.0001
