  
       XFOIL         Version 6.97
  
 Calculated polar for: 001369                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500  -0.0400   0.02727   0.01964  -0.0253   0.3753   0.4644
   3.000  -0.0178   0.02812   0.01982  -0.0220   0.2684   0.4676
   3.500   0.0242   0.02837   0.01985  -0.0214   0.2334   0.4704
   4.000   0.0684   0.02881   0.02029  -0.0205   0.2094   0.4723
   4.500   0.1145   0.02934   0.02079  -0.0198   0.1917   0.4748
   5.000   0.1643   0.02971   0.02113  -0.0200   0.1755   0.4783
   5.500   0.2178   0.02986   0.02117  -0.0212   0.1616   0.4819
   6.000   0.2734   0.02994   0.02111  -0.0228   0.1498   0.4851
   6.500   0.3248   0.03025   0.02151  -0.0229   0.1394   0.4877
   7.000   0.3784   0.03065   0.02197  -0.0234   0.1305   0.4903
   7.500   0.4335   0.03106   0.02237  -0.0244   0.1222   0.4939
   8.000   0.4921   0.03142   0.02261  -0.0261   0.1143   0.4980
   8.500   0.5462   0.03175   0.02301  -0.0270   0.1073   0.5017
   9.000   0.6021   0.03228   0.02368  -0.0278   0.1009   0.5043
   9.500   0.6604   0.03294   0.02431  -0.0291   0.0952   0.5077
  10.000   0.7120   0.03361   0.02514  -0.0294   0.0898   0.5116
  10.500   0.7700   0.03441   0.02588  -0.0309   0.0848   0.5158
  11.000   0.8157   0.03519   0.02687  -0.0302   0.0801   0.5191
  11.500   0.8685   0.03640   0.02826  -0.0305   0.0758   0.5229
  12.000   0.9143   0.03753   0.02954  -0.0299   0.0723   0.5272
  12.500   0.9633   0.03890   0.03088  -0.0302   0.0688   0.5316
  13.000   0.9979   0.04040   0.03277  -0.0278   0.0659   0.5348
  13.500   1.0300   0.04163   0.03406  -0.0254   0.0630   0.5385
  15.000   1.1057   0.04819   0.04137  -0.0164   0.0562   0.5506
