  
       XFOIL         Version 6.97
  
 Calculated polar for: 001428                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3354   0.02227   0.01550  -0.2535   0.6914   0.2553
   2.500   1.3962   0.02219   0.01541  -0.2546   0.6878   0.2736
   3.000   1.4693   0.02181   0.01505  -0.2580   0.6855   0.2928
   4.000   1.5258   0.02373   0.01717  -0.2495   0.6722   0.3231
   4.500   1.6051   0.02304   0.01648  -0.2538   0.6702   0.3476
   5.500   1.6912   0.02325   0.01684  -0.2499   0.6558   0.3905
   6.000   1.7077   0.02370   0.01740  -0.2434   0.6429   0.4094
   6.500   1.7287   0.02465   0.01847  -0.2383   0.6322   0.4328
   7.000   1.7979   0.02367   0.01758  -0.2406   0.6263   0.4750
   7.500   1.7970   0.02591   0.02002  -0.2326   0.6144   0.5117
   8.000   1.8292   0.02609   0.02073  -0.2294   0.6047   1.0001
   8.500   1.8761   0.02603   0.02060  -0.2283   0.5944   1.0001
   9.000   1.8757   0.02874   0.02339  -0.2210   0.5804   1.0001
   9.500   1.8818   0.03129   0.02603  -0.2149   0.5653   1.0001
  10.000   1.8938   0.03371   0.02848  -0.2099   0.5492   1.0001
  10.500   1.8990   0.03679   0.03160  -0.2043   0.5288   1.0001
  11.000   1.8967   0.04080   0.03566  -0.1983   0.5046   1.0001
  11.500   1.8967   0.04485   0.03967  -0.1929   0.4755   1.0001
  12.000   1.8934   0.04924   0.04392  -0.1873   0.4390   1.0001
  12.500   1.8768   0.05510   0.04957  -0.1809   0.3939   1.0001
  13.000   1.8496   0.06225   0.05642  -0.1741   0.3462   1.0001
  13.500   1.8275   0.06929   0.06326  -0.1685   0.3063   1.0001
  14.000   1.8116   0.07597   0.06977  -0.1638   0.2750   1.0001
  14.500   1.8012   0.08222   0.07590  -0.1600   0.2485   1.0001
  15.000   1.7987   0.08767   0.08131  -0.1569   0.2284   1.0001
