  
       XFOIL         Version 6.97
  
 Calculated polar for: 001481                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.6785   0.02150   0.01254  -0.0414   0.4336   0.1264
   0.200   0.6878   0.02149   0.01259  -0.0392   0.4321   0.1370
   0.400   0.6960   0.02142   0.01258  -0.0369   0.4305   0.1522
   0.600   0.7037   0.02136   0.01258  -0.0344   0.4294   0.1709
   0.800   0.7096   0.02128   0.01256  -0.0317   0.4282   0.1933
   1.000   0.7093   0.02106   0.01245  -0.0276   0.4271   0.2336
   1.200   0.6868   0.02050   0.01220  -0.0192   0.4262   0.3743
   1.400   0.6575   0.02003   0.01203  -0.0092   0.4256   0.5222
   1.600   0.6251   0.01961   0.01188   0.0018   0.4248   0.6208
   1.800   0.5945   0.01935   0.01196   0.0127   0.4242   0.7107
