  
       XFOIL         Version 6.97
  
 Calculated polar for: 001406                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.500   0.1653   0.01915   0.01263  -0.0551   0.5355   0.4713
   3.000   0.1897   0.02048   0.01330  -0.0499   0.3901   0.4732
   3.500   0.2380   0.02100   0.01361  -0.0492   0.3234   0.4761
   4.000   0.2942   0.02118   0.01358  -0.0505   0.2704   0.4800
   4.500   0.3569   0.02122   0.01330  -0.0536   0.2189   0.4847
   5.000   0.4081   0.02169   0.01371  -0.0531   0.1701   0.4874
   5.500   0.4623   0.02231   0.01425  -0.0532   0.1302   0.4901
   6.000   0.5192   0.02295   0.01478  -0.0541   0.0990   0.4938
   6.500   0.5805   0.02365   0.01529  -0.0562   0.0787   0.4983
   7.000   0.6380   0.02433   0.01598  -0.0572   0.0644   0.5019
   7.500   0.6882   0.02539   0.01712  -0.0564   0.0555   0.5048
   8.000   0.7402   0.02670   0.01848  -0.0561   0.0483   0.5085
   8.500   0.7944   0.02768   0.01957  -0.0565   0.0435   0.5133
   9.000   0.8507   0.02935   0.02130  -0.0573   0.0394   0.5171
   9.500   0.8955   0.03088   0.02301  -0.0557   0.0359   0.5200
  10.000   0.9417   0.03318   0.02566  -0.0544   0.0333   0.5237
  10.500   0.9809   0.03500   0.02767  -0.0522   0.0310   0.5286
  11.000   1.0222   0.03804   0.03085  -0.0511   0.0294   0.5327
  11.500   1.0371   0.04057   0.03394  -0.0449   0.0283   0.5354
  12.000   1.0455   0.04425   0.03816  -0.0386   0.0275   0.5384
  12.500   1.0463   0.04793   0.04224  -0.0321   0.0264   0.5417
  13.000   1.0425   0.05196   0.04656  -0.0263   0.0258   0.5452
  13.500   1.0386   0.05621   0.05095  -0.0215   0.0248   0.5485
  14.000   0.9971   0.06376   0.05907  -0.0153   0.0248   0.5503
  14.500   0.9477   0.07346   0.06923  -0.0138   0.0246   0.5514
