  
       XFOIL         Version 6.97
  
 Calculated polar for: 001479                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.9132   0.01809   0.01175  -0.1945   0.7008   0.5488
   0.200   0.9429   0.01797   0.01162  -0.1959   0.6997   0.5578
   0.400   0.9745   0.01785   0.01147  -0.1977   0.6987   0.5672
   0.600   0.9572   0.01887   0.01263  -0.1911   0.6923   0.5724
   0.800   0.9779   0.01894   0.01270  -0.1910   0.6900   0.5809
   1.000   1.0050   0.01883   0.01259  -0.1919   0.6884   0.5897
   1.200   1.0344   0.01867   0.01241  -0.1933   0.6870   0.5989
   1.400   1.0656   0.01850   0.01220  -0.1950   0.6857   0.6093
   1.600   1.0983   0.01831   0.01202  -0.1969   0.6847   0.6182
   1.800   1.0800   0.01929   0.01310  -0.1902   0.6787   0.6248
   2.000   1.0957   0.01940   0.01326  -0.1892   0.6756   0.6325
   2.200   1.1238   0.01922   0.01308  -0.1903   0.6738   0.6425
   2.400   1.1561   0.01897   0.01281  -0.1921   0.6722   0.6531
   2.600   1.1943   0.01858   0.01241  -0.1950   0.6707   0.6632
   2.800   1.2034   0.01874   0.01260  -0.1928   0.6666   0.6722
